IDENT_MEN;pond_menC;JNBVEH;JNBVHS;JNBVPHS;JNBCCHS;JNBVULHS;JNBMOTO;JNBCYCLO;JNBAUTVEH;JNBVELOAD;JNBVELOENF;JUTILMOTO;JUTILCYCLO;JUTILAUTVEH;JUTILVELOAD;JUTILVELOENF;JVOLVELO;JPLUSVELO;JNBKVM;JUTIL2RM;BLOGDIST
1100001935000;2147.7352719;1;2;;;;0;0;0;0;2;;;;;2;2;;1;0;1
1100001937000;3649.2794529;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100001948000;2549.4011963;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;2
1100001957000;1993.6207058;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100001958000;2067.9196432;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100001963000;4683.4204973;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100001965000;1683.7601565;3;2;;;;1;0;0;0;0;1;;;;;2;;3;1;1
1100002013000;3485.7903095;0;;;;;0;0;0;1;0;;;;0;;2;;0;0;1
1100002014000;2908.1462321;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002015000;1216.1575289;2;2;;;;0;0;0;0;0;;;;;;1;1;2;0;1
1100002017000;1869.7116245;3;2;;;;0;2;0;4;5;;0;;2;5;2;;3;0;2
1100002024000;4208.8808812;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100002027000;1941.8295525;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002033000;3738.436429;1;2;;;;0;0;0;1;2;;;;1;2;2;;1;0;1
1100002035000;1431.0791137;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100002044000;4062.726102;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002045000;1733.6971345;1;2;;;;0;0;0;2;2;;;;2;2;2;;1;0;1
1100002055000;1140.6895063;2;2;;;;0;0;0;3;2;;;;0;2;2;;2;0;1
1100002057000;2383.3245452;1;2;;;;0;0;0;3;0;;;;3;;1;2;1;0;1
1100002058000;1392.3389446;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002063000;1980.4548244;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002064000;4181.9470716;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002065000;2759.0150871;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002067000;2348.9818615;1;2;;;;0;1;0;0;0;;1;;;;2;;1;1;1
1100002068000;1453.6669372;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002114000;2610.9314128;1;2;;;;0;0;0;1;1;;;;0;1;2;;1;0;1
1100002133000;2258.0279835;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002135000;2430.3372334;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100002145000;1128.0853804;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002154000;3546.8854942;1;2;;;;1;0;0;4;0;1;;;2;;2;;1;1;3
1100002163000;1097.9139281;1;1;1;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002164000;3629.1613643;1;2;;;;0;0;0;3;0;;;;3;;2;;1;0;1
1100002165000;1843.3688315;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100002168000;1350.270188;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;1
1100002213000;1464.3908666;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002215000;1630.2848718;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;1
1100002218000;2330.7170532;2;2;;;;0;0;0;0;2;;;;;2;2;;2;0;1
1100002223000;2210.8867311;0;;;;;0;0;0;0;0;;;;;;1;1;0;0;1
1100002224000;1939.268978;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002227000;3825.1026614;1;2;;;;0;0;0;1;0;;;;1;;1;2;1;0;1
1100002228000;1300.0513005;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002233000;4100.2903679;0;;;;;0;0;0;1;3;;;;1;1;2;;0;0;1
1100002234000;1867.1819392;1;2;;;;0;0;0;2;4;;;;2;4;2;;1;0;1
1100002235000;1539.9302589;2;2;;;;0;0;0;0;2;;;;;0;2;;2;0;1
1100002238000;1565.4911002;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002243000;3309.3862868;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100002244000;2826.8525045;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100002248000;2180.5993791;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002253000;3729.6009791;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100002254000;3939.262384;0;;;;;1;0;0;2;0;1;;;2;;2;;0;1;1
1100002255000;1706.6040948;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;3
1100002258000;1902.3217221;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100002267000;2819.4552543;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002268000;1872.7351945;1;2;;;;0;0;0;1;1;;;;0;0;2;;1;0;1
1100002314000;2683.3907896;1;2;;;;1;0;0;0;0;0;;;;;2;;1;0;1
1100002315000;1137.6706183;3;2;;;;0;0;0;3;0;;;;1;;2;;3;0;1
1100002317000;2528.0795321;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002318000;1463.4221944;1;2;;;;0;0;0;0;2;;;;;2;2;;1;0;1
1100002324000;2045.3302864;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
1100002325000;1607.265966;2;2;;;;0;0;0;0;2;;;;;2;2;;2;0;1
1100002328000;2797.6300119;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002337000;3796.768217;1;2;;;;0;0;0;1;1;;;;1;0;1;2;1;0;1
1100002345000;1542.6300316;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100002347000;3573.1081969;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002354000;2474.6950625;1;2;;;;0;0;0;3;0;;;;2;;2;;1;0;1
1100002355000;2102.1352177;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
1100002364000;1820.8948376;1;2;;;;1;0;0;0;0;1;;;;;2;;1;1;1
1100002365000;3053.9406177;1;2;;;;1;0;0;0;0;1;;;;;2;;1;1;1
1100002367000;2259.6958413;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002368000;1281.707629;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002413000;2473.6716018;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002414000;2698.8665322;1;2;;;;0;0;0;1;3;;;;1;2;1;2;1;0;1
1100002415000;2106.7635154;2;2;;;;0;0;0;1;4;;;;0;4;2;;2;0;1
1100002417000;3800.7826345;1;1;0;0;0;0;0;0;0;0;;;;;;2;;1;0;1
1100002424000;3822.7899407;1;2;;;;0;0;0;0;1;;;;;1;2;;1;0;1
1100002427000;4753.4286263;0;;;;;1;0;0;0;1;1;;;;0;2;;0;1;1
1100002433000;1270.0887518;0;;;;;1;0;0;1;0;1;;;0;;2;;0;1;1
1100002434000;1739.8215988;0;;;;;0;0;0;0;0;;;;;;2;;0;0;3
1100002443000;4239.6625896;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002445000;1188.8439357;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
1100002447000;4876.4926197;0;;;;;0;0;0;0;4;;;;;4;2;;0;0;2
1100002448000;2351.3873131;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100002453000;1450.8741652;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002457000;1991.9117032;2;2;;;;0;0;0;4;0;;;;0;;2;;2;0;1
1100002458000;1689.4483328;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
1100002464000;4389.8643594;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002465000;1773.2549022;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002467000;2027.5839782;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100002468000;1949.6466889;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002513000;2058.8372164;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
1100002517000;1399.2780528;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002524000;3437.4306529;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100002533000;1499.700686;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002534000;2389.1734731;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002535000;1343.9469546;2;2;;;;1;0;0;0;2;0;;;;2;2;;2;0;2
1100002543000;3380.7833125;0;;;;;0;0;0;2;1;;;;2;1;2;;0;0;2
1100002544000;2842.3251229;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002547000;2936.7548845;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100002554000;4885.9712369;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002563000;4771.0596045;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002564000;2162.3821779;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100002565000;1905.3605976;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
1100002567000;666.37236251;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002568000;1605.1387934;1;2;;;;0;0;0;0;2;;;;;2;2;;1;0;4
1100002615000;1552.3785313;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100002627000;1895.3561899;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
1100002633000;2037.6833835;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002634000;2343.620222;2;2;;;;0;0;0;3;0;;;;3;;2;;2;0;1
1100002635000;1157.9248086;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100002643000;1171.2209594;0;;;;;0;0;0;0;1;;;;;1;2;;0;0;1
1100002647000;2047.7176972;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;2
1100002653000;1956.2099046;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002654000;6215.8832798;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100002655000;1205.2355171;2;2;;;;0;0;0;3;2;;;;3;1;2;;2;0;2
1100002657000;3128.1213001;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002663000;8559.9830275;0;;;;;0;0;0;0;0;;;;;;2;;0;0;4
1100002665000;2477.8975138;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100002715000;1198.4485025;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;1
1100002724000;3230.5018631;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100002725000;483.07137282;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100002735000;1174.2454363;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002737000;2573.4254117;0;;;;;0;0;0;3;2;;;;2;1;2;;0;0;1
1100002744000;1713.4640536;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100002745000;1071.5579238;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002753000;1400.137831;0;;;;;0;0;0;0;1;;;;;1;1;2;0;0;1
1100002755000;2653.8229287;2;2;;;;0;0;0;1;0;;;;1;;1;1;2;0;1
1100002758000;1566.6331684;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
1100002763000;3472.1577983;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
1100002764000;2979.0149978;1;2;;;;3;0;0;1;0;3;;;0;;2;;1;3;1
1100002765000;2603.7167515;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
1100002767000;3663.8805397;0;;;;;1;0;0;0;0;1;;;;;2;;0;1;1
1100002768000;1521.7525182;0;;;;;0;0;0;2;1;;;;2;1;2;;0;0;1
1100002815000;1395.2799114;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;1
1100002824000;2875.3420216;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002825000;1481.5842083;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100002834000;2489.9748778;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
1100002835000;2607.2517844;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100002843000;1387.489302;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100002844000;3258.2852672;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100002845000;1267.6793716;2;2;;;;0;0;0;1;0;;;;0;;2;;2;0;2
1100002847000;3066.6863008;1;2;;;;0;0;0;2;2;;;;2;2;2;;1;0;2
1100002848000;3256.2007214;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002854000;3581.2739542;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002855000;1605.5333762;4;2;;;;0;0;0;10;0;;;;0;;2;;4;0;9
1100002857000;5221.9519381;0;;;;;0;0;0;1;2;;;;1;2;2;;0;0;1
1100002858000;2166.2696509;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100002863000;4842.2336105;0;;;;;0;0;0;1;1;;;;1;1;2;;0;0;1
1100002864000;2106.0365018;2;2;;;;0;0;0;1;0;;;;0;;2;;2;0;3
1100002914000;2193.8135829;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002924000;3207.6122028;1;2;;;;0;0;0;0;2;;;;;1;2;;1;0;1
1100002925000;1293.2820896;2;2;;;;0;0;0;2;1;;;;0;0;2;;2;0;1
1100002928000;1667.3588708;0;;;;;0;0;0;0;1;;;;;1;2;;0;0;1
1100002933000;1230.6541749;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100002934000;2105.9009942;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100002938000;2908.9367205;2;1;1;0;0;0;0;0;3;0;;;;3;;2;;1;0;1
1100002943000;3038.38925;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002945000;2126.5661393;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
1100002947000;4652.8496508;3;2;;;;0;1;0;3;3;;1;;3;1;2;;3;1;2
1100002954000;2433.6884428;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100002955000;2279.5604408;2;2;;;;0;0;0;0;2;;;;;2;2;;2;0;2
1100002963000;2875.399989;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100002967000;3262.4587072;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
1100003013000;823.88610462;0;;;;;1;0;0;0;0;1;;;;;2;;0;1;1
1100003014000;2407.0312527;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003018000;1546.4408989;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003028000;1677.139624;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003033000;2514.209696;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003034000;2347.6170653;1;2;;;;0;0;0;2;1;;;;0;1;2;;1;0;1
1100003035000;1744.4430054;4;2;;;;0;0;0;0;0;;;;;;2;;4;0;1
1100003044000;3308.5130406;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100003045000;740.31888055;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003054000;2650.755202;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003064000;3285.8693559;2;2;;;;1;1;0;3;0;1;0;;3;;2;;2;1;1
1100003065000;1016.614032;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100003067000;3547.758076;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100003114000;2543.5357409;1;2;;;;0;0;0;3;0;;;;1;;2;;1;0;1
1100003115000;1142.8712408;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
1100003118000;2381.8147872;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003123000;1384.3820229;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100003124000;2618.6991781;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;1
1100003134000;2656.5520704;0;;;;;0;0;0;0;1;;;;;1;2;;0;0;1
1100003135000;1668.4645681;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003137000;3788.1912456;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003138000;920.05531969;1;2;;;;0;1;0;0;2;;1;;;2;2;;1;1;1
1100003143000;4168.9168619;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100003154000;3151.254989;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003157000;2831.1838685;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003164000;1784.6635986;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003167000;3839.1680985;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100003213000;2561.3488333;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003214000;1760.7201851;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
1100003215000;1285.93187;2;2;;;;0;0;0;0;2;;;;;0;2;;2;0;3
1100003217000;2303.6233141;1;2;;;;0;0;0;0;2;;;;;0;2;;1;0;1
1100003218000;2477.7292773;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003223000;1685.3807065;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003224000;2221.4019066;1;2;;;;2;0;0;0;0;2;;;;;2;;1;2;1
1100003225000;1542.6863313;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003234000;1714.1994508;1;2;;;;0;0;0;0;0;;;;;;1;2;1;0;1
1100003237000;3728.3890107;0;;;;;1;0;0;2;2;1;;;2;2;2;;0;1;1
1100003245000;2171.0992167;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
1100003254000;4330.8370133;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003255000;1245.5996257;0;;;;;0;0;0;0;1;;;;;1;2;;0;0;1
1100003258000;1772.7064216;1;1;0;0;0;0;0;0;0;0;;;;;;2;;1;0;1
1100003263000;4898.1132622;0;;;;;0;0;0;0;0;;;;;;2;;0;0;3
1100003317000;1973.3644718;1;1;0;0;0;0;0;0;1;0;;;;1;;2;;1;0;1
1100003324000;2187.8853509;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
1100003325000;1403.498131;2;2;;;;0;0;0;2;2;;;;1;1;2;;2;0;1
1100003328000;1706.3802695;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003333000;1814.8056713;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100003334000;2798.1085886;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003337000;3472.3715007;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003338000;1022.3608957;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003343000;5281.2604716;0;;;;;0;0;0;0;0;;;;;;2;;0;0;3
1100003345000;1328.6972915;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100003347000;5613.9836312;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003348000;1485.4855551;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100003357000;3864.5146846;0;;;;;0;0;0;2;0;;;;2;;2;;0;0;1
1100003358000;2040.5663551;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003364000;813.57259234;0;;;;;0;0;0;1;0;;;;0;;2;;0;0;1
1100003365000;2608.4525216;1;2;;;;0;1;0;1;0;;0;;0;;2;;1;0;1
1100003413000;2012.4624704;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003414000;2860.1493906;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003415000;1335.5215983;2;2;;;;0;0;0;2;0;;;;0;;1;1;2;0;1
1100003418000;2645.5077263;0;;;;;0;0;0;1;0;;;;0;;2;;0;0;1
1100003423000;3058.3420143;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100003424000;2414.5079471;1;2;;;;1;0;0;1;2;1;;;1;2;2;;1;1;1
1100003427000;2659.2380375;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003434000;2422.2559579;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003438000;2498.920169;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
1100003443000;1237.8551042;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003444000;1874.3121448;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100003445000;987.46699163;3;2;;;;0;0;0;2;2;;;;0;0;2;;3;0;1
1100003447000;3311.5209304;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003453000;2919.2349471;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100003454000;2944.2643393;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003455000;399.66182379;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
1100003457000;3087.3542713;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003464000;1650.991754;1;1;1;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003465000;1789.1333339;2;2;;;;0;0;0;1;3;;;;1;3;2;;2;0;1
1100003513000;3059.3933051;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003524000;3360.489166;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003525000;1357.462218;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;2
1100003528000;1476.499112;1;1;1;;;0;0;0;1;0;;;;1;;2;;0;0;1
1100003535000;642.56030859;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100003537000;2818.7260513;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003544000;2931.0113531;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100003547000;3608.0114672;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003548000;1226.3134702;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003555000;2851.1407187;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100003557000;2246.8697669;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
1100003558000;2400.8835246;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003564000;1509.7316971;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
1100003565000;2069.3996798;3;2;;;;1;0;0;1;0;1;;;1;;2;;3;1;1
1100003567000;4230.8530056;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003613000;3601.9831098;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003614000;2550.6302287;1;2;;;;0;1;0;2;0;;1;;2;;2;;1;1;1
1100003617000;3193.5524377;0;;;;;0;0;0;0;1;;;;;0;2;;0;0;1
1100003618000;2186.4037424;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
1100003623000;4060.5406541;2;2;;;;0;0;0;1;2;;;;0;0;2;;2;0;2
1100003625000;1306.8336542;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;2
1100003627000;3055.7900488;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
1100003628000;3362.4827663;2;2;;;;0;0;0;0;0;;;;;;1;2;2;0;2
1100003634000;2404.4111808;0;;;;;0;0;0;1;1;;;;0;1;2;;0;0;1
1100003635000;1194.5417116;4;2;;;;0;0;0;1;0;;;;1;;2;;4;0;1
1100003637000;1786.1125241;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003638000;792.83495668;1;2;;;;0;0;0;0;0;;;;;;1;2;1;0;1
1100003643000;2324.7576683;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003645000;1283.1052516;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
1100003647000;3691.9920827;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003655000;1762.4422617;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
1100003658000;2228.9003555;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100003663000;4327.6065076;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
1100003667000;5434.8597346;0;;;;;1;0;0;0;0;0;;;;;2;;0;0;1
1100003713000;2042.6534092;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100003714000;3049.9277286;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
1100003715000;742.59040957;1;2;;;;0;1;0;0;0;;0;;;;2;;1;0;1
1100003717000;1481.5683027;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003723000;1271.9623483;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003725000;1509.2647377;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100003733000;2804.9325453;0;;;;;0;0;0;1;2;;;;1;2;2;;0;0;1
1100003734000;2244.8290251;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100003735000;2713.9294856;2;2;;;;0;0;0;0;2;;;;;0;2;;2;0;1
1100003738000;1294.5780766;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003743000;3797.1985116;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003744000;3786.8299774;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;1
1100003757000;2702.0016458;0;;;;;1;0;0;0;0;0;;;;;2;;0;0;2
1100003765000;1617.8598551;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100003813000;3601.753868;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;3
1100003818000;2099.1127089;1;2;;;;0;0;0;0;2;;;;;2;2;;1;0;2
1100003824000;1724.084417;1;2;;;;1;0;0;0;0;1;;;;;1;2;1;1;1
1100003833000;2919.2358354;1;2;;;;0;0;0;0;2;;;;;2;2;;1;0;1
1100003835000;2037.5017706;2;2;;;;1;0;0;1;2;0;;;1;2;1;2;2;0;1
1100003853000;4547.4514361;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
1100003855000;1743.9453146;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100003857000;3129.9831108;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100003865000;2155.6738588;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
1100003913000;1675.8126702;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
1100003914000;5312.6231724;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003915000;2717.7116963;7;1;3;0;0;2;1;0;5;0;2;1;;1;;2;;4;3;1
1100003923000;1258.2445959;1;2;;;;0;0;0;0;2;;;;;2;2;;1;0;1
1100003925000;1083.0193028;2;2;;;;1;0;0;0;0;1;;;;;2;;2;1;2
1100003927000;2622.7063641;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003928000;658.45147447;3;2;;;;0;0;0;1;2;;;;0;0;2;;3;0;4
1100003935000;1893.3629968;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;2
1100003937000;2298.0583684;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003943000;3392.7737067;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
1100003944000;2784.2531737;1;2;;;;1;0;0;1;0;1;;;1;;2;;1;1;1
1100003945000;1356.9267463;1;2;;;;0;0;0;3;0;;;;3;;2;;1;0;1
1100003953000;3883.9412168;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
1100003955000;1761.0349216;2;2;;;;0;0;0;0;3;;;;;3;2;;2;0;1
1100003957000;3912.8215416;0;;;;;0;0;0;0;1;;;;;1;2;;0;0;1
1100003965000;1354.2224472;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
