ident_ind;ident_men;ident_log;NOI;SEXE;LIEN_01;LIEN_02;LIEN_03;LIEN_04;LIEN_05;LIEN_06;LIEN_07;LIEN_08;LIEN_09;LIEN_10;tr_age
420000225500004;4200002255000;420000225500;04;1;31;02;10;00;10;;;;;;Moins de 18 ans
420000225500005;4200002255000;420000225500;05;1;02;02;10;10;00;;;;;;Moins de 18 ans
420000226500001;4200002265000;420000226500;01;1;00;01;;;;;;;;;De 65 à 74 ans
420000226500002;4200002265000;420000226500;02;2;01;00;;;;;;;;;De 65 à 74 ans
420000231400001;4200002314000;420000231400;01;2;00;;;;;;;;;;75 ans et plus
420000231500001;4200002315000;420000231500;01;1;00;01;;;;;;;;;De 50 à 64 ans
420000231500002;4200002315000;420000231500;02;2;01;00;;;;;;;;;De 50 à 64 ans
420000232400001;4200002324000;420000232400;01;2;00;;;;;;;;;;De 65 à 74 ans
420000232500001;4200002325000;420000232500;01;1;00;01;;;;;;;;;De 50 à 64 ans
420000232500002;4200002325000;420000232500;02;2;01;00;;;;;;;;;De 50 à 64 ans
420000234500001;4200002345000;420000234500;01;2;00;01;03;03;;;;;;;De 35 à 49 ans
420000234500002;4200002345000;420000234500;02;1;01;00;03;03;;;;;;;De 50 à 64 ans
420000234500003;4200002345000;420000234500;03;2;02;02;00;10;;;;;;;Moins de 18 ans
420000234500004;4200002345000;420000234500;04;2;02;02;10;00;;;;;;;Moins de 18 ans
420000235400001;4200002354000;420000235400;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
420000235400002;4200002354000;420000235400;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
420000235400003;4200002354000;420000235400;03;2;02;02;00;10;;;;;;;De 18 à 25 ans
420000235400004;4200002354000;420000235400;04;2;02;02;10;00;;;;;;;Moins de 18 ans
420000235500001;4200002355000;420000235500;01;2;00;01;03;;;;;;;;De 35 à 49 ans
420000235500002;4200002355000;420000235500;02;1;01;00;03;;;;;;;;De 35 à 49 ans
420000235500003;4200002355000;420000235500;03;2;02;02;00;;;;;;;;Moins de 18 ans
420000236400001;4200002364000;420000236400;01;2;00;;;;;;;;;;De 35 à 49 ans
420000241400001;4200002414000;420000241400;01;2;00;;;;;;;;;;75 ans et plus
420000241500001;4200002415000;420000241500;01;1;00;01;;;;;;;;;De 65 à 74 ans
420000241500002;4200002415000;420000241500;02;2;01;00;;;;;;;;;De 50 à 64 ans
420000242500001;4200002425000;420000242500;01;1;00;01;;;;;;;;;De 65 à 74 ans
420000242500002;4200002425000;420000242500;02;2;01;00;;;;;;;;;De 65 à 74 ans
420000243400001;4200002434000;420000243400;01;2;00;;;;;;;;;;De 50 à 64 ans
420000243500001;4200002435000;420000243500;01;2;00;01;;;;;;;;;De 50 à 64 ans
420000243500002;4200002435000;420000243500;02;1;01;00;;;;;;;;;De 50 à 64 ans
420000244400001;4200002444000;420000244400;01;1;00;01;03;;;;;;;;De 50 à 64 ans
420000244400002;4200002444000;420000244400;02;2;01;00;03;;;;;;;;De 50 à 64 ans
420000244400003;4200002444000;420000244400;03;2;02;02;00;;;;;;;;De 25 à 34 ans
420000244500001;4200002445000;420000244500;01;2;00;01;;;;;;;;;De 50 à 64 ans
420000244500002;4200002445000;420000244500;02;1;01;00;;;;;;;;;De 65 à 74 ans
420000245500001;4200002455000;420000245500;01;1;00;01;03;03;;;;;;;De 25 à 34 ans
420000245500002;4200002455000;420000245500;02;2;01;00;03;03;;;;;;;De 25 à 34 ans
420000245500003;4200002455000;420000245500;03;1;02;02;00;10;;;;;;;Moins de 18 ans
420000245500004;4200002455000;420000245500;04;1;02;02;10;00;;;;;;;Moins de 18 ans
420000246500001;4200002465000;420000246500;01;1;00;;;;;;;;;;De 35 à 49 ans
420000251400001;4200002514000;420000251400;01;2;00;;;;;;;;;;De 50 à 64 ans
420000251500001;4200002515000;420000251500;01;1;00;01;;;;;;;;;De 65 à 74 ans
420000251500002;4200002515000;420000251500;02;2;01;00;;;;;;;;;De 65 à 74 ans
420000252400001;4200002524000;420000252400;01;1;00;01;03;03;03;;;;;;De 35 à 49 ans
420000252400002;4200002524000;420000252400;02;2;01;00;03;03;03;;;;;;De 35 à 49 ans
420000252400003;4200002524000;420000252400;03;1;02;02;00;10;10;;;;;;Moins de 18 ans
420000252400004;4200002524000;420000252400;04;2;02;02;10;00;10;;;;;;Moins de 18 ans
420000252400005;4200002524000;420000252400;05;2;02;02;10;10;00;;;;;;Moins de 18 ans
420000252500001;4200002525000;420000252500;01;1;00;01;03;03;;;;;;;De 50 à 64 ans
420000252500002;4200002525000;420000252500;02;2;01;00;03;03;;;;;;;De 50 à 64 ans
420000252500003;4200002525000;420000252500;03;2;02;02;00;10;;;;;;;Moins de 18 ans
420000252500004;4200002525000;420000252500;04;1;02;02;10;00;;;;;;;De 18 à 25 ans
420000254400001;4200002544000;420000254400;01;2;00;01;;;;;;;;;75 ans et plus
420000254400002;4200002544000;420000254400;02;1;01;00;;;;;;;;;75 ans et plus
420000254500001;4200002545000;420000254500;01;2;00;01;03;03;03;;;;;;De 35 à 49 ans
420000254500002;4200002545000;420000254500;02;1;01;00;03;03;03;;;;;;De 35 à 49 ans
420000254500003;4200002545000;420000254500;03;1;02;02;00;10;10;;;;;;Moins de 18 ans
420000254500004;4200002545000;420000254500;04;1;02;02;10;00;10;;;;;;Moins de 18 ans
420000254500005;4200002545000;420000254500;05;1;02;02;10;10;00;;;;;;Moins de 18 ans
420000255500001;4200002555000;420000255500;01;1;00;01;;;;;;;;;De 50 à 64 ans
420000255500002;4200002555000;420000255500;02;2;01;00;;;;;;;;;De 50 à 64 ans
420000256400001;4200002564000;420000256400;01;2;00;01;03;03;;;;;;;De 25 à 34 ans
420000256400002;4200002564000;420000256400;02;1;01;00;03;03;;;;;;;De 25 à 34 ans
420000256400003;4200002564000;420000256400;03;2;02;02;00;10;;;;;;;Moins de 18 ans
420000256400004;4200002564000;420000256400;04;2;02;02;10;00;;;;;;;Moins de 18 ans
420000256500001;4200002565000;420000256500;01;1;00;;;;;;;;;;De 50 à 64 ans
420000261400001;4200002614000;420000261400;01;2;00;01;03;03;03;;;;;;De 35 à 49 ans
420000261400002;4200002614000;420000261400;02;1;01;00;03;03;03;;;;;;De 35 à 49 ans
420000261400003;4200002614000;420000261400;03;1;02;02;00;10;10;;;;;;De 18 à 25 ans
420000261400004;4200002614000;420000261400;04;1;02;02;10;00;10;;;;;;Moins de 18 ans
420000261400005;4200002614000;420000261400;05;2;02;02;10;10;00;;;;;;Moins de 18 ans
420000261500001;4200002615000;420000261500;01;1;00;01;03;03;22;;;;;;De 50 à 64 ans
420000261500002;4200002615000;420000261500;02;2;01;00;03;03;22;;;;;;De 35 à 49 ans
420000261500003;4200002615000;420000261500;03;1;02;02;00;10;50;;;;;;De 25 à 34 ans
420000261500004;4200002615000;420000261500;04;2;02;02;10;00;03;;;;;;De 18 à 25 ans
420000261500005;4200002615000;420000261500;05;2;21;21;50;02;00;;;;;;Moins de 18 ans
420000262500001;4200002625000;420000262500;01;2;00;01;;;;;;;;;De 65 à 74 ans
420000262500002;4200002625000;420000262500;02;1;01;00;;;;;;;;;De 65 à 74 ans
420000263500001;4200002635000;420000263500;01;1;00;01;;;;;;;;;De 35 à 49 ans
420000263500002;4200002635000;420000263500;02;2;01;00;;;;;;;;;De 35 à 49 ans
420000264500001;4200002645000;420000264500;01;1;00;01;03;03;03;;;;;;De 35 à 49 ans
420000264500002;4200002645000;420000264500;02;2;01;00;03;03;32;;;;;;De 25 à 34 ans
420000264500003;4200002645000;420000264500;03;2;02;02;00;10;10;;;;;;Moins de 18 ans
420000264500004;4200002645000;420000264500;04;1;02;02;10;00;10;;;;;;Moins de 18 ans
420000264500005;4200002645000;420000264500;05;1;02;31;10;10;00;;;;;;Moins de 18 ans
420000265400001;4200002654000;420000265400;01;1;00;01;;;;;;;;;75 ans et plus
420000265400002;4200002654000;420000265400;02;2;01;00;;;;;;;;;75 ans et plus
420000265500001;4200002655000;420000265500;01;1;00;01;;;;;;;;;De 50 à 64 ans
420000265500002;4200002655000;420000265500;02;2;01;00;;;;;;;;;De 50 à 64 ans
420000266400001;4200002664000;420000266400;01;2;00;01;;;;;;;;;De 50 à 64 ans
420000266400002;4200002664000;420000266400;02;1;01;00;;;;;;;;;De 50 à 64 ans
420000271400001;4200002714000;420000271400;01;2;00;01;03;03;03;;;;;;De 35 à 49 ans
420000271400002;4200002714000;420000271400;02;1;01;00;03;03;03;;;;;;De 50 à 64 ans
420000271400003;4200002714000;420000271400;03;2;02;02;00;10;10;;;;;;Moins de 18 ans
420000271400004;4200002714000;420000271400;04;1;02;02;10;00;10;;;;;;Moins de 18 ans
420000271400005;4200002714000;420000271400;05;1;02;02;10;10;00;;;;;;Moins de 18 ans
420000271500001;4200002715000;420000271500;01;1;00;01;03;;;;;;;;De 65 à 74 ans
420000271500002;4200002715000;420000271500;02;2;01;00;03;;;;;;;;De 50 à 64 ans
420000271500003;4200002715000;420000271500;03;1;02;02;00;;;;;;;;Moins de 18 ans
420000272400001;4200002724000;420000272400;01;2;00;;;;;;;;;;75 ans et plus
420000273400001;4200002734000;420000273400;01;1;00;;;;;;;;;;De 35 à 49 ans
420000274400001;4200002744000;420000274400;01;2;00;;;;;;;;;;De 65 à 74 ans
420000275500001;4200002755000;420000275500;01;1;00;01;;;;;;;;;De 65 à 74 ans
420000275500002;4200002755000;420000275500;02;2;01;00;;;;;;;;;De 50 à 64 ans
420000276400001;4200002764000;420000276400;01;2;00;01;03;03;;;;;;;De 50 à 64 ans
420000276400002;4200002764000;420000276400;02;1;01;00;03;03;;;;;;;De 50 à 64 ans
420000276400003;4200002764000;420000276400;03;1;02;02;00;10;;;;;;;De 25 à 34 ans
420000276400004;4200002764000;420000276400;04;1;02;02;10;00;;;;;;;De 18 à 25 ans
420000276500001;4200002765000;420000276500;01;1;00;90;;;;;;;;;De 35 à 49 ans
420000276500002;4200002765000;420000276500;02;2;90;00;;;;;;;;;De 35 à 49 ans
420000281400001;4200002814000;420000281400;01;1;00;;;;;;;;;;De 50 à 64 ans
420000282400001;4200002824000;420000282400;01;1;00;21;;;;;;;;;De 25 à 34 ans
420000282400002;4200002824000;420000282400;02;1;22;00;;;;;;;;;75 ans et plus
420000282500001;4200002825000;420000282500;01;1;00;01;;;;;;;;;De 65 à 74 ans
420000282500002;4200002825000;420000282500;02;2;01;00;;;;;;;;;De 65 à 74 ans
420000283400001;4200002834000;420000283400;01;2;00;01;03;22;;;;;;;De 50 à 64 ans
420000283400002;4200002834000;420000283400;02;1;01;00;32;50;;;;;;;De 35 à 49 ans
420000283400003;4200002834000;420000283400;03;2;02;31;00;03;;;;;;;De 25 à 34 ans
420000283400004;4200002834000;420000283400;04;1;21;50;02;00;;;;;;;Moins de 18 ans
420000284400001;4200002844000;420000284400;01;1;00;;;;;;;;;;De 65 à 74 ans
420000284500001;4200002845000;420000284500;01;1;00;01;;;;;;;;;De 18 à 25 ans
420000284500002;4200002845000;420000284500;02;2;01;00;;;;;;;;;De 18 à 25 ans
420000285400001;4200002854000;420000285400;01;2;00;;;;;;;;;;De 65 à 74 ans
420000285500001;4200002855000;420000285500;01;1;00;01;03;03;03;03;;;;;De 35 à 49 ans
420000285500002;4200002855000;420000285500;02;2;01;00;03;03;03;03;;;;;De 35 à 49 ans
420000285500003;4200002855000;420000285500;03;1;02;02;00;10;10;10;;;;;Moins de 18 ans
420000285500004;4200002855000;420000285500;04;1;02;02;10;00;10;10;;;;;Moins de 18 ans
420000285500005;4200002855000;420000285500;05;1;02;02;10;10;00;10;;;;;Moins de 18 ans
420000285500006;4200002855000;420000285500;06;2;02;02;10;10;10;00;;;;;Moins de 18 ans
420000286500001;4200002865000;420000286500;01;2;00;;;;;;;;;;De 25 à 34 ans
420000291400001;4200002914000;420000291400;01;2;00;03;01;;;;;;;;De 35 à 49 ans
420000291400002;4200002914000;420000291400;02;2;02;00;31;;;;;;;;Moins de 18 ans
420000291400003;4200002914000;420000291400;03;1;01;32;00;;;;;;;;De 35 à 49 ans
420000292500001;4200002925000;420000292500;01;1;00;01;03;;;;;;;;De 50 à 64 ans
420000292500002;4200002925000;420000292500;02;2;01;00;03;;;;;;;;De 35 à 49 ans
420000292500003;4200002925000;420000292500;03;2;02;02;00;;;;;;;;Moins de 18 ans
420000293400001;4200002934000;420000293400;01;2;00;;;;;;;;;;75 ans et plus
420000294400001;4200002944000;420000294400;01;2;00;;;;;;;;;;De 50 à 64 ans
420000295400001;4200002954000;420000295400;01;2;00;01;;;;;;;;;De 50 à 64 ans
420000295400002;4200002954000;420000295400;02;1;01;00;;;;;;;;;De 50 à 64 ans
420000296400001;4200002964000;420000296400;01;2;00;01;03;;;;;;;;De 50 à 64 ans
420000296400002;4200002964000;420000296400;02;1;01;00;03;;;;;;;;De 50 à 64 ans
420000296400003;4200002964000;420000296400;03;1;02;02;00;;;;;;;;De 25 à 34 ans
420000296500001;4200002965000;420000296500;01;1;00;01;03;03;03;03;;;;;De 35 à 49 ans
420000296500002;4200002965000;420000296500;02;2;01;00;03;03;03;03;;;;;De 35 à 49 ans
420000296500003;4200002965000;420000296500;03;2;02;02;00;10;10;10;;;;;De 18 à 25 ans
420000296500004;4200002965000;420000296500;04;2;02;02;10;00;10;10;;;;;De 18 à 25 ans
420000296500005;4200002965000;420000296500;05;1;02;02;10;10;00;10;;;;;Moins de 18 ans
420000296500006;4200002965000;420000296500;06;1;02;02;10;10;10;00;;;;;Moins de 18 ans
420000301500001;4200003015000;420000301500;01;1;00;;;;;;;;;;De 50 à 64 ans
420000304500001;4200003045000;420000304500;01;2;00;01;;;;;;;;;De 35 à 49 ans
420000304500002;4200003045000;420000304500;02;1;01;00;;;;;;;;;De 35 à 49 ans
420000305500001;4200003055000;420000305500;01;2;00;01;;;;;;;;;De 50 à 64 ans
420000305500002;4200003055000;420000305500;02;1;01;00;;;;;;;;;De 65 à 74 ans
420000314400001;4200003144000;420000314400;01;1;00;01;03;;;;;;;;De 25 à 34 ans
420000314400002;4200003144000;420000314400;02;2;01;00;03;;;;;;;;De 25 à 34 ans
420000314400003;4200003144000;420000314400;03;1;02;02;00;;;;;;;;Moins de 18 ans
420000314500001;4200003145000;420000314500;01;1;00;01;03;03;;;;;;;De 25 à 34 ans
420000314500002;4200003145000;420000314500;02;2;01;00;03;03;;;;;;;De 25 à 34 ans
420000314500003;4200003145000;420000314500;03;1;02;02;00;10;;;;;;;Moins de 18 ans
420000314500004;4200003145000;420000314500;04;2;02;02;10;00;;;;;;;Moins de 18 ans
420000315500001;4200003155000;420000315500;01;1;00;;;;;;;;;;De 50 à 64 ans
420000316500001;4200003165000;420000316500;01;1;00;01;;;;;;;;;De 65 à 74 ans
420000316500002;4200003165000;420000316500;02;2;01;00;;;;;;;;;De 50 à 64 ans
420000322500001;4200003225000;420000322500;01;1;00;01;03;03;03;;;;;;De 50 à 64 ans
420000322500002;4200003225000;420000322500;02;2;01;00;03;03;03;;;;;;De 35 à 49 ans
420000322500003;4200003225000;420000322500;03;1;02;02;00;10;10;;;;;;De 18 à 25 ans
420000322500004;4200003225000;420000322500;04;2;02;02;10;00;10;;;;;;De 18 à 25 ans
420000322500005;4200003225000;420000322500;05;1;02;02;10;10;00;;;;;;Moins de 18 ans
420000325400001;4200003254000;420000325400;01;2;00;;;;;;;;;;75 ans et plus
420000325500001;4200003255000;420000325500;01;2;00;01;;;;;;;;;De 50 à 64 ans
420000325500002;4200003255000;420000325500;02;1;01;00;;;;;;;;;De 50 à 64 ans
420000326500001;4200003265000;420000326500;01;1;00;01;;;;;;;;;De 65 à 74 ans
420000326500002;4200003265000;420000326500;02;2;01;00;;;;;;;;;De 65 à 74 ans
420000336500001;4200003365000;420000336500;01;2;00;01;03;03;03;;;;;;De 35 à 49 ans
420000336500002;4200003365000;420000336500;02;1;01;00;03;03;03;;;;;;De 35 à 49 ans
420000336500003;4200003365000;420000336500;03;2;02;02;00;10;10;;;;;;Moins de 18 ans
420000336500004;4200003365000;420000336500;04;1;02;02;10;00;10;;;;;;Moins de 18 ans
420000336500005;4200003365000;420000336500;05;1;02;02;10;10;00;;;;;;Moins de 18 ans
420000345400001;4200003454000;420000345400;01;1;00;01;;;;;;;;;75 ans et plus
420000345400002;4200003454000;420000345400;02;2;01;00;;;;;;;;;75 ans et plus
420000355400001;4200003554000;420000355400;01;2;00;;;;;;;;;;De 50 à 64 ans
420000356500001;4200003565000;420000356500;01;1;00;;;;;;;;;;De 35 à 49 ans
420000366500001;4200003665000;420000366500;01;2;00;01;03;03;;;;;;;De 35 à 49 ans
420000366500002;4200003665000;420000366500;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
420000366500003;4200003665000;420000366500;03;2;02;02;00;10;;;;;;;Moins de 18 ans
420000366500004;4200003665000;420000366500;04;2;02;02;10;00;;;;;;;Moins de 18 ans
420000376500001;4200003765000;420000376500;01;1;00;01;03;03;;;;;;;De 50 à 64 ans
420000376500002;4200003765000;420000376500;02;2;01;00;03;03;;;;;;;De 50 à 64 ans
420000376500003;4200003765000;420000376500;03;1;02;02;00;10;;;;;;;De 18 à 25 ans
420000376500004;4200003765000;420000376500;04;1;02;02;10;00;;;;;;;Moins de 18 ans
420000396500001;4200003965000;420000396500;01;2;00;01;03;;;;;;;;De 25 à 34 ans
420000396500002;4200003965000;420000396500;02;1;01;00;03;;;;;;;;De 25 à 34 ans
420000396500003;4200003965000;420000396500;03;2;02;02;00;;;;;;;;Moins de 18 ans
420000406500001;4200004065000;420000406500;01;2;00;01;03;03;;;;;;;De 35 à 49 ans
420000406500002;4200004065000;420000406500;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
420000406500003;4200004065000;420000406500;03;1;02;02;00;10;;;;;;;Moins de 18 ans
420000406500004;4200004065000;420000406500;04;2;02;02;10;00;;;;;;;Moins de 18 ans
430000011200001;4300000112000;430000011200;01;2;00;01;;;;;;;;;De 50 à 64 ans
430000011200002;4300000112000;430000011200;02;1;01;00;;;;;;;;;De 50 à 64 ans
430000011300001;4300000113000;430000011300;01;1;00;02;;;;;;;;;De 35 à 49 ans
430000011300002;4300000113000;430000011300;02;2;03;00;;;;;;;;;De 50 à 64 ans
430000011800001;4300000118000;430000011800;01;2;00;01;;;;;;;;;De 65 à 74 ans
430000011800002;4300000118000;430000011800;02;1;01;00;;;;;;;;;75 ans et plus
430000012100001;4300000121000;430000012100;01;2;00;03;;;;;;;;;De 50 à 64 ans
430000012100002;4300000121000;430000012100;02;2;02;00;;;;;;;;;Moins de 18 ans
430000012200001;4300000122000;430000012200;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
430000012200002;4300000122000;430000012200;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
430000012200003;4300000122000;430000012200;03;2;02;02;00;10;;;;;;;Moins de 18 ans
430000012200004;4300000122000;430000012200;04;1;02;02;10;00;;;;;;;Moins de 18 ans
430000012300001;4300000123000;430000012300;01;2;00;;;;;;;;;;75 ans et plus
430000012500001;4300000125000;430000012500;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
430000012500002;4300000125000;430000012500;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
430000012500003;4300000125000;430000012500;03;1;02;02;00;10;;;;;;;Moins de 18 ans
430000012500004;4300000125000;430000012500;04;1;02;02;10;00;;;;;;;Moins de 18 ans
430000012800001;4300000128000;430000012800;01;1;00;;;;;;;;;;De 50 à 64 ans
430000013200001;4300000132000;430000013200;01;1;00;01;;;;;;;;;De 50 à 64 ans
430000013200002;4300000132000;430000013200;02;2;01;00;;;;;;;;;De 50 à 64 ans
430000013300001;4300000133000;430000013300;01;2;00;;;;;;;;;;75 ans et plus
430000013400001;4300000134000;430000013400;01;2;00;;;;;;;;;;De 35 à 49 ans
430000013500001;4300000135000;430000013500;01;2;00;;;;;;;;;;De 25 à 34 ans
430000014100001;4300000141000;430000014100;01;2;00;01;;;;;;;;;De 50 à 64 ans
430000014100002;4300000141000;430000014100;02;1;01;00;;;;;;;;;De 50 à 64 ans
430000014200001;4300000142000;430000014200;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
430000014200002;4300000142000;430000014200;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
430000014200003;4300000142000;430000014200;03;2;02;02;00;10;;;;;;;Moins de 18 ans
430000014200004;4300000142000;430000014200;04;1;02;02;10;00;;;;;;;Moins de 18 ans
430000014400001;4300000144000;430000014400;01;1;00;;;;;;;;;;De 65 à 74 ans
430000014500001;4300000145000;430000014500;01;2;00;03;03;;;;;;;;De 25 à 34 ans
430000014500002;4300000145000;430000014500;02;1;02;00;10;;;;;;;;Moins de 18 ans
430000014500003;4300000145000;430000014500;03;2;02;10;00;;;;;;;;Moins de 18 ans
430000014800001;4300000148000;430000014800;01;2;00;;;;;;;;;;De 18 à 25 ans
430000015100001;4300000151000;430000015100;01;2;00;;;;;;;;;;De 65 à 74 ans
430000015200001;4300000152000;430000015200;01;1;00;01;;;;;;;;;De 25 à 34 ans
430000015200002;4300000152000;430000015200;02;2;01;00;;;;;;;;;De 25 à 34 ans
430000015400001;4300000154000;430000015400;01;2;00;01;;;;;;;;;De 18 à 25 ans
430000015400002;4300000154000;430000015400;02;1;01;00;;;;;;;;;De 18 à 25 ans
430000015500001;4300000155000;430000015500;01;2;00;01;;;;;;;;;De 50 à 64 ans
430000015500002;4300000155000;430000015500;02;1;01;00;;;;;;;;;De 50 à 64 ans
430000016200001;4300000162000;430000016200;01;1;00;01;;;;;;;;;75 ans et plus
430000016200002;4300000162000;430000016200;02;2;01;00;;;;;;;;;75 ans et plus
430000016300001;4300000163000;430000016300;01;2;00;03;;;;;;;;;75 ans et plus
430000016300002;4300000163000;430000016300;02;2;02;00;;;;;;;;;De 35 à 49 ans
430000016400001;4300000164000;430000016400;01;2;00;;;;;;;;;;De 65 à 74 ans
