IDENT_NUMVEH;IDENT_MEN;NUM_VEH;pond_velo;KVELOCAT;KVELOLDD;KVELOBTP;KVELOFREQ;KVELOQUI;KVELOUTIL_FLAG;KVELOUTIL_A;KVELOUTIL_B;KVELOUTIL_C;KVELOUTIL_D;KVPARKVELO;KVKM1SEM
230000402500022;2300004025000;22;1014.955283;5;2;2;5;2;1;0;0;0;1;1;
230000402500021;2300004025000;21;1014.955283;4;2;2;2;1;1;1;1;0;1;1;0
230000403500021;2300004035000;21;1421.5059005;1;2;1;6;1;1;0;1;0;0;4;
230000403500022;2300004035000;22;1421.5059005;1;2;2;6;2;1;0;1;0;0;4;
230000404500021;2300004045000;21;1510.987333;1;2;2;6;1;1;0;1;0;0;4;
230000404500022;2300004045000;22;1510.987333;4;2;2;6;2;1;0;1;0;0;3;
230000405500021;2300004055000;21;965.81034069;4;2;2;6;1;1;0;1;0;0;4;
230000413500021;2300004135000;21;1874.6782326;1;2;1;4;1;1;0;1;0;0;4;10
230000413500022;2300004135000;22;1874.6782326;1;2;2;4;2;1;0;1;0;0;4;10
230000422400021;2300004224000;21;1617.0917589;1;2;2;1;2;1;0;1;0;0;4;10
230000423500021;2300004235000;21;1833.8828377;3;2;2;5;2;1;1;0;0;0;1;
230000441400021;2300004414000;21;2348.1425195;2;2;2;6;1;1;1;1;0;0;4;
230000441400022;2300004414000;22;2348.1425195;1;2;2;6;2;1;0;1;0;0;4;
230000442500021;2300004425000;21;1768.1581153;4;2;2;6;1;1;0;1;0;0;4;
230000443500021;2300004435000;21;1728.3504795;1;2;2;5;2;1;0;1;0;0;4;
230000444500021;2300004445000;21;933.25088698;5;2;2;6;1;1;0;1;0;0;1;
230000444500022;2300004445000;22;933.25088698;5;2;2;3;2;1;0;1;0;0;1;0
230000452400021;2300004524000;21;3402.745178;4;2;2;6;1;1;0;1;0;0;4;
230000452400022;2300004524000;22;3402.745178;4;2;2;6;2;1;0;1;0;0;4;
230000463400021;2300004634000;21;3536.0174917;1;2;2;6;1;1;0;1;0;0;4;
230000473500021;2300004735000;21;2358.7545867;1;2;2;6;1;1;0;1;0;0;1;
230000482400021;2300004824000;21;3111.1346516;1;2;2;5;1;1;0;1;0;0;4;
230000482400022;2300004824000;22;3111.1346516;1;2;2;5;2;1;0;1;0;0;4;
230000482400023;2300004824000;23;3111.1346516;2;2;2;5;2;1;0;1;0;0;4;
230000482500021;2300004825000;21;1371.306192;1;2;2;4;1;1;1;1;0;0;1;0
230000483500021;2300004835000;21;1857.4187409;4;2;2;6;1;1;0;1;0;0;4;
230000492400021;2300004924000;21;1399.7543899;2;2;2;6;1;1;0;1;0;1;1;
230000492400023;2300004924000;23;1399.7543899;2;2;2;6;3;1;0;1;0;0;1;
230000492400022;2300004924000;22;1399.7543899;3;2;2;4;2;1;1;1;0;0;1;0
230000492500021;2300004925000;21;1204.9326369;2;2;2;3;1;1;0;1;0;0;1;0
230000501400021;2300005014000;21;3025.0867915;4;2;2;6;1;1;0;1;0;0;3;
230000501400022;2300005014000;22;3025.0867915;4;2;2;6;2;1;0;1;0;0;3;
230000502500021;2300005025000;21;1008.6009646;4;2;2;6;1;1;0;1;0;1;1;
230000502500022;2300005025000;22;1008.6009646;4;2;2;4;2;1;0;1;0;1;1;0
230000511400021;2300005114000;21;1889.2491913;1;2;2;6;1;1;0;1;0;0;4;
230000511400022;2300005114000;22;1889.2491913;1;2;2;6;2;1;0;1;0;0;4;
230000511400023;2300005114000;23;1889.2491913;1;2;2;6;3;1;0;1;0;0;4;
230000512500021;2300005125000;21;1506.029635;4;2;2;5;1;1;0;1;0;0;1;
230000512500022;2300005125000;22;1506.029635;4;2;2;6;2;1;0;1;0;0;1;
230000512500023;2300005125000;23;1506.029635;4;2;2;5;3;1;0;1;0;0;1;
230000512500024;2300005125000;24;1506.029635;4;2;2;5;4;1;1;1;0;0;1;
230000512500025;2300005125000;25;1506.029635;4;2;2;3;5;1;1;1;0;1;1;0
230000513400022;2300005134000;22;2686.2220671;2;2;2;5;2;1;0;1;0;0;3;
230000513400021;2300005134000;21;2686.2220671;2;2;2;2;1;1;0;1;0;1;3;10
230000513500021;2300005135000;21;1223.0351482;2;2;2;3;1;1;0;1;0;0;1;10
230000516400022;2300005164000;22;2059.4295331;2;2;1;4;2;1;1;1;0;0;4;0
230000516400021;2300005164000;21;2059.4295331;1;2;2;4;1;1;1;1;0;0;4;0
230000523400022;2300005234000;22;1443.9890096;3;2;2;6;1;1;1;0;0;0;4;
230000523400023;2300005234000;23;1443.9890096;4;2;2;6;1;1;0;1;0;0;4;
230000523400021;2300005234000;21;1443.9890096;2;2;2;2;1;1;0;0;0;1;3;12
230000534400021;2300005344000;21;2160.7983372;2;2;2;4;1;1;0;1;0;0;4;0
230000535400021;2300005354000;21;1852.5623784;1;2;2;6;2;1;0;1;0;0;5;
230000535400022;2300005354000;22;1852.5623784;1;2;2;6;1;1;0;1;0;0;5;
230000536400021;2300005364000;21;1503.5853443;1;2;2;1;4;1;0;0;1;0;4;15
230000556400021;2300005564000;21;2817.928335;2;2;2;2;2;1;0;0;0;1;4;90
230000562400021;2300005624000;21;3747.3915049;1;2;2;2;1;1;1;1;0;0;1;100
230000562400022;2300005624000;22;3747.3915049;3;2;2;2;1;1;1;0;0;0;1;100
230000572400022;2300005724000;22;1437.5352405;2;2;2;3;1;1;1;1;0;1;1;10
230000572400021;2300005724000;21;1437.5352405;4;2;2;4;2;1;0;1;0;0;1;0
230000574400021;2300005744000;21;2724.0051804;1;2;2;5;2;1;1;1;0;0;4;
230000574400022;2300005744000;22;2724.0051804;1;2;2;5;1;1;0;1;0;0;4;
230000582400021;2300005824000;21;3947.5689548;1;2;2;6;1;1;0;1;0;0;5;
230000582400022;2300005824000;22;3947.5689548;1;2;2;6;4;1;1;0;0;0;5;
230000582400023;2300005824000;23;3947.5689548;2;2;2;2;3;1;1;1;0;0;5;7
240000011500022;2400000115000;22;2033.2732625;1;2;2;1;1;1;0;0;1;0;4;40
240000011500021;2400000115000;21;2033.2732625;3;2;2;4;1;1;1;0;0;0;4;0
240000011500023;2400000115000;23;2033.2732625;2;2;2;4;2;1;0;1;0;0;4;0
240000015300021;2400000153000;21;3152.880321;4;2;2;6;2;1;0;1;0;0;1;
240000015300022;2400000153000;22;3152.880321;4;2;1;5;1;1;0;1;0;0;1;
240000016300021;2400000163000;21;3334.8830009;4;2;2;3;1;1;0;0;0;1;4;5
240000021300021;2400000213000;21;2356.2966982;1;2;2;1;1;1;1;0;1;0;7;100
240000021800021;2400000218000;21;1147.3450195;1;2;2;1;2;1;1;1;1;1;1;50
240000023200021;2400000232000;21;1336.5930507;4;2;2;5;2;1;0;0;0;1;3;
240000024200021;2400000242000;21;1253.5546765;1;2;2;3;1;1;1;0;0;0;3;50
240000024200022;2400000242000;22;1253.5546765;1;2;2;3;2;1;1;0;0;0;3;50
240000024500021;2400000245000;21;1600.5173773;2;2;2;2;1;1;0;0;0;1;1;10
240000025100021;2400000251000;21;1920.6647173;4;2;2;6;1;1;0;1;0;0;1;
240000025100022;2400000251000;22;1920.6647173;4;2;2;6;2;1;0;1;0;0;1;
240000026200021;2400000262000;21;1825.4412741;1;2;2;5;1;1;0;1;0;0;3;
240000026200022;2400000262000;22;1825.4412741;1;2;2;4;2;1;0;1;0;1;3;0
240000026800021;2400000268000;21;1704.2936129;1;2;2;1;3;1;0;0;1;0;1;40
240000031600021;2400000316000;21;1841.0584887;2;2;2;5;1;1;0;1;0;0;1;
240000031600022;2400000316000;22;1841.0584887;1;2;2;5;2;1;0;1;0;0;1;
240000032200021;2400000322000;21;1219.6973668;1;2;2;4;2;1;0;1;0;0;3;0
240000032200022;2400000322000;22;1219.6973668;4;2;2;4;1;1;0;1;0;0;3;55
240000034600021;2400000346000;21;2234.5239851;2;2;2;6;1;1;0;1;0;0;1;
240000034600023;2400000346000;23;2234.5239851;1;2;2;6;3;1;0;1;0;0;1;
240000034600022;2400000346000;22;2234.5239851;1;2;2;4;2;1;1;1;0;0;1;0
240000035100021;2400000351000;21;1891.19035;1;2;2;6;1;1;0;1;0;0;1;
240000035400022;2400000354000;22;1247.0674292;4;2;2;6;1;1;0;1;0;0;1;
240000035400023;2400000354000;23;1247.0674292;4;2;2;6;2;1;0;1;0;0;1;
240000035400021;2400000354000;21;1247.0674292;6;1;2;1;1;1;0;0;1;1;1;8
240000041500021;2400000415000;21;825.50846764;4;2;2;6;2;1;0;1;0;0;1;
240000041600021;2400000416000;21;2411.2247916;6;2;2;6;1;1;0;1;0;0;1;
240000041600022;2400000416000;22;2411.2247916;6;2;2;6;2;1;1;0;0;0;1;
240000041800021;2400000418000;21;1071.5961136;4;2;2;2;1;1;0;1;0;0;4;10
240000042600021;2400000426000;21;2158.1398093;1;2;2;6;1;1;0;1;0;0;3;
240000042600022;2400000426000;22;2158.1398093;1;2;2;4;2;1;0;1;0;1;4;1
240000043600021;2400000436000;21;1490.4752175;1;2;2;6;1;1;0;1;0;0;1;
240000045200021;2400000452000;21;1677.1149211;2;2;2;6;1;1;0;1;0;0;1;
240000045200022;2400000452000;22;1677.1149211;2;2;2;6;2;1;0;1;0;0;1;
240000045200023;2400000452000;23;1677.1149211;2;2;2;6;3;1;0;1;0;0;1;
240000045500021;2400000455000;21;1053.2259276;1;2;2;6;1;1;0;1;0;0;1;
240000045600021;2400000456000;21;2911.9834546;4;2;2;6;1;1;0;0;0;1;1;
240000051400021;2400000514000;21;2561.4842275;4;2;2;3;1;1;0;1;0;1;1;8
240000051800021;2400000518000;21;2344.8132485;1;2;2;4;1;1;0;1;0;1;1;0
240000052400021;2400000524000;21;1323.0391471;1;2;2;6;3;1;0;1;0;0;4;
240000052400022;2400000524000;22;1323.0391471;1;2;2;6;4;1;0;1;0;0;4;
240000053600022;2400000536000;22;1587.6535523;4;2;2;6;3;1;0;1;0;0;1;
240000053600024;2400000536000;24;1587.6535523;2;2;2;6;1;1;0;1;0;0;1;
240000053600025;2400000536000;25;1587.6535523;2;2;2;5;2;1;0;1;0;0;1;
240000053600021;2400000536000;21;1587.6535523;2;2;2;1;5;1;0;0;1;0;1;25
240000053600023;2400000536000;23;1587.6535523;6;2;2;1;2;1;0;0;1;1;1;25
240000054400021;2400000544000;21;3047.9748925;4;2;2;6;2;1;0;1;0;0;1;
240000054400022;2400000544000;22;3047.9748925;1;2;2;6;4;1;0;1;0;0;1;
240000054800021;2400000548000;21;842.31082549;1;2;2;6;1;1;0;1;0;0;1;
240000055800021;2400000558000;21;1827.4120706;4;2;2;6;1;1;0;1;0;1;4;
240000056800021;2400000568000;21;1438.4584292;1;2;2;6;1;1;1;1;1;1;5;
240000061200021;2400000612000;21;1190.0593734;1;2;2;1;1;1;0;0;1;0;2;4
240000061600021;2400000616000;21;1434.7111841;1;2;2;6;1;1;0;1;0;0;1;
240000062200021;2400000622000;21;2209.0030124;2;2;2;2;1;1;0;1;0;0;1;25
240000063100021;2400000631000;21;2289.2951609;1;2;2;5;1;1;0;1;0;0;3;
240000064100021;2400000641000;21;2953.0264511;4;2;2;6;1;1;0;1;0;0;3;
240000064200021;2400000642000;21;2903.8446475;1;2;2;6;2;1;1;0;0;0;1;
240000064500021;2400000645000;21;1001.071851;2;2;2;2;1;1;0;1;0;1;4;20
240000064500022;2400000645000;22;1001.071851;2;2;2;2;2;1;0;1;0;1;4;30
240000066100021;2400000661000;21;2393.3196616;1;2;2;1;2;1;1;1;0;0;4;50
240000066200021;2400000662000;21;1192.2917375;2;2;2;5;1;1;0;1;0;1;1;
240000066200022;2400000662000;22;1192.2917375;3;2;2;3;1;1;1;0;0;0;1;63
240000066400021;2400000664000;21;1089.6757499;6;2;2;6;1;1;0;1;0;0;1;
240000066400022;2400000664000;22;1089.6757499;6;2;2;6;2;1;0;1;0;0;1;
240000071500022;2400000715000;22;2147.4528749;2;2;2;6;2;1;0;1;0;0;4;
240000071500024;2400000715000;24;2147.4528749;1;2;2;6;3;1;0;1;0;0;4;
240000071500021;2400000715000;21;2147.4528749;2;2;2;2;1;1;1;1;1;0;4;20
240000071500023;2400000715000;23;2147.4528749;3;2;2;2;3;1;1;0;0;0;4;0
240000072800021;2400000728000;21;767.677002;1;2;2;6;1;1;0;1;0;0;5;
240000073300021;2400000733000;21;1776.9011103;2;2;2;2;1;1;0;0;1;1;7;0
240000073500025;2400000735000;25;1691.4728979;2;2;2;5;5;1;0;1;0;0;4;
240000073500022;2400000735000;22;1691.4728979;4;2;2;3;2;1;0;1;0;0;4;7
240000073500024;2400000735000;24;1691.4728979;2;2;2;3;3;1;0;1;0;0;4;7
240000073500023;2400000735000;23;1691.4728979;3;2;2;3;4;1;1;0;0;0;4;7
240000073500021;2400000735000;21;1691.4728979;1;2;2;3;1;1;0;1;0;0;4;7
240000074400021;2400000744000;21;1417.6567921;1;2;2;6;1;1;0;0;1;0;4;
240000074500021;2400000745000;21;1067.0800587;2;2;2;2;1;1;0;1;0;1;4;10
240000074500022;2400000745000;22;1067.0800587;2;2;2;4;2;1;0;1;0;1;4;0
240000075800021;2400000758000;21;1694.6872966;3;2;2;6;1;1;1;1;0;0;4;
240000076100021;2400000761000;21;2172.313744;1;2;2;6;1;1;0;1;0;0;4;
240000076500021;2400000765000;21;2068.2641;4;2;2;5;1;1;0;1;0;0;1;
240000076500022;2400000765000;22;2068.2641;4;2;2;5;2;1;0;1;0;0;1;
240000081200021;2400000812000;21;974.55543684;4;2;2;6;2;1;0;1;0;0;4;
240000082500021;2400000825000;21;1121.7772043;1;2;2;6;1;1;0;1;0;0;4;
240000082500022;2400000825000;22;1121.7772043;2;2;2;6;2;1;0;1;0;0;4;
240000083100022;2400000831000;22;1562.4316889;4;2;2;6;2;1;0;1;0;0;1;
240000083100021;2400000831000;21;1562.4316889;4;2;2;3;1;1;0;0;0;1;1;10
240000083300021;2400000833000;21;3667.5388925;5;2;2;3;1;1;0;1;0;0;4;25
240000084200022;2400000842000;22;1959.0369523;2;2;2;5;2;1;0;1;0;0;3;
240000084200021;2400000842000;21;1959.0369523;2;2;1;4;1;1;0;1;0;0;3;0
240000084300021;2400000843000;21;4405.5770483;1;2;2;2;1;1;0;0;1;0;5;25
240000086100021;2400000861000;21;1956.4666605;3;2;2;6;1;1;1;0;0;0;4;
240000086100022;2400000861000;22;1956.4666605;2;2;2;3;2;1;0;1;0;0;4;10
240000086100023;2400000861000;23;1956.4666605;2;2;2;4;3;1;0;1;0;0;4;10
240000086200021;2400000862000;21;2035.7818166;1;2;2;6;2;1;0;1;0;0;1;
240000086400021;2400000864000;21;2285.6516112;1;2;2;6;3;1;0;1;0;0;3;
240000086500024;2400000865000;24;1688.1565533;3;2;2;1;4;1;1;0;0;0;1;150
240000086500023;2400000865000;23;1688.1565533;3;2;2;1;2;1;1;0;0;0;1;100
240000086500021;2400000865000;21;1688.1565533;3;2;2;1;2;1;1;0;0;0;1;56
240000086500022;2400000865000;22;1688.1565533;3;2;2;1;4;1;1;0;0;0;1;0
240000091300021;2400000913000;21;2445.5602643;6;2;2;4;1;1;0;0;0;1;4;0
240000092100022;2400000921000;22;1266.9145282;4;2;2;2;2;1;0;1;0;1;1;3
240000092100021;2400000921000;21;1266.9145282;4;2;2;2;1;1;0;1;0;1;1;0
240000092200021;2400000922000;21;1690.8523039;1;2;2;5;1;1;0;1;0;0;1;
240000092200022;2400000922000;22;1690.8523039;2;2;2;4;2;1;0;1;0;0;1;10
240000092500021;2400000925000;21;1808.0222647;1;2;2;5;1;1;1;1;0;0;3;
240000092500022;2400000925000;22;1808.0222647;1;2;2;6;2;1;0;0;1;0;3;
240000093200022;2400000932000;22;1130.9525449;1;2;2;6;2;1;0;1;0;0;4;
240000093200023;2400000932000;23;1130.9525449;2;2;2;6;2;1;0;1;0;0;4;
240000093200021;2400000932000;21;1130.9525449;3;2;2;2;1;1;1;0;0;0;1;0
240000093600021;2400000936000;21;2915.6510481;1;2;2;6;1;1;0;1;0;0;1;
240000094100021;2400000941000;21;1780.9624233;2;2;2;5;1;1;0;1;0;0;1;
240000094100022;2400000941000;22;1780.9624233;3;2;2;2;2;1;1;0;0;0;3;100
240000095200021;2400000952000;21;1793.4836971;2;2;2;6;1;1;0;1;0;0;1;
240000095200022;2400000952000;22;1793.4836971;1;2;1;6;2;1;0;1;0;0;1;
240000095500021;2400000955000;21;1344.8080373;4;2;2;6;2;1;0;1;0;0;1;
240000095500022;2400000955000;22;1344.8080373;2;2;2;6;1;1;0;1;0;0;1;
240000101200023;2400001012000;23;3176.0827203;4;2;2;6;21;1;0;1;0;0;1;
240000101200024;2400001012000;24;3176.0827203;4;2;2;6;21;1;0;1;0;0;1;
240000101200025;2400001012000;25;3176.0827203;4;2;2;6;21;1;0;1;0;0;1;
240000101200021;2400001012000;21;3176.0827203;4;2;2;2;1;1;0;1;0;1;1;0
240000101200022;2400001012000;22;3176.0827203;4;2;2;2;1;1;0;1;0;1;1;0
240000101600021;2400001016000;21;2415.2339348;4;2;2;4;1;1;0;1;0;0;3;20
240000102300022;2400001023000;22;3852.4003291;1;2;2;6;2;1;0;1;0;0;1;
240000102300023;2400001023000;23;3852.4003291;2;2;2;5;3;1;0;1;0;0;1;
240000102300025;2400001023000;25;3852.4003291;1;2;2;6;5;1;0;1;0;0;1;
240000102300021;2400001023000;21;3852.4003291;1;2;2;2;1;1;0;1;0;0;1;15
240000102300024;2400001023000;24;3852.4003291;1;2;2;2;4;1;0;1;0;0;1;17
240000102500021;2400001025000;21;1365.7824958;1;2;2;6;1;1;0;1;0;0;3;
240000102500022;2400001025000;22;1365.7824958;1;2;2;6;2;1;0;1;0;0;1;
240000102500023;2400001025000;23;1365.7824958;1;2;2;5;3;1;0;1;0;0;1;
240000102500024;2400001025000;24;1365.7824958;1;2;2;5;4;1;0;1;0;0;1;
240000102500025;2400001025000;25;1365.7824958;1;2;2;6;3;1;0;1;0;0;1;
240000104500021;2400001045000;21;1881.5236818;1;2;2;6;1;1;0;1;0;0;1;
240000104500022;2400001045000;22;1881.5236818;2;2;2;6;2;1;0;1;0;0;1;
240000104600021;2400001046000;21;2719.5128136;4;2;2;2;1;1;0;1;0;1;1;10
240000105500021;2400001055000;21;1373.8054999;4;2;2;6;2;1;0;0;1;0;1;
240000106100021;2400001061000;21;2141.3039811;2;2;2;6;1;1;0;1;0;0;1;
240000106100022;2400001061000;22;2141.3039811;3;2;2;3;2;1;1;0;0;0;1;40
240000111200021;2400001112000;21;1129.3601396;2;2;2;5;2;1;0;1;0;0;1;
240000111200022;2400001112000;22;1129.3601396;1;2;2;5;1;1;0;1;0;0;1;
240000113300021;2400001133000;21;2557.574305;1;2;2;5;1;1;0;1;0;0;5;
240000113500021;2400001135000;21;2366.1338599;1;2;2;6;1;1;0;1;0;0;4;
240000113500022;2400001135000;22;2366.1338599;1;2;2;6;2;1;0;1;0;0;3;
240000113600022;2400001136000;22;2362.5995739;8;2;2;2;1;1;0;1;0;0;1;4
240000113600021;2400001136000;21;2362.5995739;1;2;2;2;2;1;0;1;0;0;1;0
240000115100021;2400001151000;21;2342.7039202;1;2;2;6;1;1;0;1;0;0;1;
240000115100022;2400001151000;22;2342.7039202;1;2;2;6;2;1;0;1;0;0;1;
240000115100023;2400001151000;23;2342.7039202;1;2;2;6;3;1;0;1;0;0;1;
240000116100021;2400001161000;21;2420.6040322;1;2;2;6;1;1;0;1;0;0;1;
240000116100022;2400001161000;22;2420.6040322;1;2;2;6;2;1;0;1;0;0;1;
240000116500021;2400001165000;21;1127.1057701;4;2;2;1;2;1;0;0;1;0;3;50
240000116500022;2400001165000;22;1127.1057701;1;2;2;4;2;1;0;1;1;0;3;25
240000121200021;2400001212000;21;945.68193341;1;2;2;6;2;1;0;1;0;0;1;
240000121200022;2400001212000;22;945.68193341;2;2;2;2;1;1;1;1;1;1;1;0
240000121200023;2400001212000;23;945.68193341;1;2;2;4;3;1;1;1;1;1;1;0
240000121400021;2400001214000;21;1518.1825991;1;2;2;3;1;1;1;0;0;0;4;20
240000121500021;2400001215000;21;5363.6222127;2;2;2;6;1;1;0;1;0;0;1;
240000121500022;2400001215000;22;5363.6222127;2;2;2;5;2;1;0;1;0;0;1;
240000121500023;2400001215000;23;5363.6222127;1;2;2;6;3;1;0;1;0;0;1;
240000121500024;2400001215000;24;5363.6222127;1;2;2;6;4;1;0;1;0;0;1;
240000121500025;2400001215000;25;5363.6222127;2;2;2;4;6;1;0;1;0;0;1;15
240000122200022;2400001222000;22;1079.785347;2;2;2;6;2;1;0;1;0;0;1;
240000122200021;2400001222000;21;1079.785347;2;2;2;4;1;1;0;1;0;0;1;0
240000122500022;2400001225000;22;1787.1133225;2;2;2;3;2;1;0;1;0;1;3;5
240000122500021;2400001225000;21;1787.1133225;1;2;2;4;1;1;1;1;0;0;3;0
240000123200021;2400001232000;21;1451.7515902;2;2;2;6;2;1;0;1;0;0;4;
240000123200022;2400001232000;22;1451.7515902;2;2;2;6;1;1;0;1;0;0;3;
240000123200023;2400001232000;23;1451.7515902;1;2;2;6;3;1;0;1;0;0;3;
240000123600021;2400001236000;21;1861.2605311;1;2;2;1;2;1;0;0;1;0;1;50
240000123600022;2400001236000;22;1861.2605311;1;2;2;2;4;1;1;0;1;0;1;30
240000125200021;2400001252000;21;1270.5360489;1;2;2;5;1;1;0;1;0;0;1;
240000125300021;2400001253000;21;1913.9538714;1;2;2;5;1;1;0;1;0;0;4;
240000125400021;2400001254000;21;3613.908677;4;2;2;2;1;1;0;1;0;1;1;30
240000131100021;2400001311000;21;2288.2810566;2;2;2;6;1;1;0;1;0;0;1;
240000131200021;2400001312000;21;780.06041304;4;2;2;1;1;1;0;0;1;1;1;4
240000131500021;2400001315000;21;2108.5580462;2;2;2;6;1;1;0;1;0;0;4;
240000134100022;2400001341000;22;3580.2114024;1;2;2;6;2;1;0;1;0;0;5;
240000134100021;2400001341000;21;3580.2114024;1;2;2;4;1;1;0;1;0;0;5;0
240000134200021;2400001342000;21;1120.0580914;1;2;2;6;1;1;0;1;0;0;4;
240000135200021;2400001352000;21;1512.5046483;1;2;1;5;2;1;0;1;0;0;4;
240000135200022;2400001352000;22;1512.5046483;1;2;2;2;4;1;0;1;1;0;4;0
240000135400021;2400001354000;21;1903.4813982;1;2;2;6;1;1;0;1;0;0;2;
240000135400022;2400001354000;22;1903.4813982;1;2;2;6;2;1;0;1;0;0;2;
240000142100022;2400001421000;22;3535.6614012;1;2;1;1;2;1;0;1;1;1;4;0
240000142100021;2400001421000;21;3535.6614012;1;2;1;4;1;1;0;1;0;1;4;0
240000142500021;2400001425000;21;1881.5236818;4;2;2;6;1;1;0;1;0;0;4;
240000142500022;2400001425000;22;1881.5236818;4;2;2;6;2;1;0;1;0;0;4;
240000144200021;2400001442000;21;2610.1470078;2;2;2;6;2;1;0;1;0;0;1;
240000144500022;2400001445000;22;3162.4430044;1;2;2;4;2;1;0;1;1;0;1;15
240000144500021;2400001445000;21;3162.4430044;2;2;1;4;1;1;0;1;0;0;1;0
240000145300021;2400001453000;21;4441.7920188;1;2;1;6;1;1;0;1;0;0;4;
240000145300022;2400001453000;22;4441.7920188;4;2;2;6;2;1;0;1;0;0;4;
240000145400021;2400001454000;21;3668.2050566;2;2;2;1;3;1;0;0;1;0;3;10
240000146200021;2400001462000;21;1050.0656395;3;2;2;6;1;1;1;0;0;0;4;
240000146200022;2400001462000;22;1050.0656395;1;2;2;6;1;1;1;0;0;0;4;
240000146500021;2400001465000;21;1887.4968809;4;2;2;6;2;1;0;1;0;0;3;
240000146500022;2400001465000;22;1887.4968809;4;2;2;6;1;1;0;1;0;0;3;
240000146600022;2400001466000;22;1423.4107198;1;2;2;6;2;1;0;1;0;0;4;
240000146600021;2400001466000;21;1423.4107198;1;2;2;4;1;1;0;1;0;0;4;0
240000152200022;2400001522000;22;1861.8518419;1;2;2;2;2;1;0;1;0;0;4;10
240000152200021;2400001522000;21;1861.8518419;1;2;2;2;1;1;0;1;0;0;4;10
240000152500021;2400001525000;21;2723.3507343;1;2;2;2;1;1;0;0;0;1;1;10
240000152500022;2400001525000;22;2723.3507343;4;2;2;3;2;1;0;0;0;1;1;15
240000153500121;2400001535001;21;2057.9621077;1;2;2;6;1;1;0;1;0;0;1;
240000153500122;2400001535001;22;2057.9621077;1;2;2;4;2;1;0;1;0;0;1;0
240000154200021;2400001542000;21;1582.7180439;2;2;1;6;1;1;0;1;0;0;1;
240000154500022;2400001545000;22;1622.0882549;4;2;2;6;2;1;0;1;0;0;1;
240000154500021;2400001545000;21;1622.0882549;1;2;2;4;1;1;1;0;0;0;1;0
240000155500021;2400001555000;21;1538.412315;4;2;2;6;2;1;0;1;0;0;1;
240000155600021;2400001556000;21;2575.2058424;1;2;2;6;1;1;0;1;0;0;1;
240000156200021;2400001562000;21;1317.9606049;1;2;2;6;1;1;0;1;0;0;1;
240000156200022;2400001562000;22;1317.9606049;1;2;2;6;2;1;0;1;0;0;1;
240000156200023;2400001562000;23;1317.9606049;1;2;2;6;3;1;0;1;0;0;1;
240000156200024;2400001562000;24;1317.9606049;1;2;2;3;4;1;0;1;0;0;1;5
240000156600021;2400001566000;21;2162.6703843;2;2;2;6;2;1;0;1;0;0;4;
240000156600022;2400001566000;22;2162.6703843;2;2;2;6;1;1;0;1;0;0;4;
240000156600023;2400001566000;23;2162.6703843;1;2;2;6;2;1;0;1;0;0;4;
240000161200021;2400001612000;21;1900.3974469;1;2;2;6;2;1;0;0;0;1;4;
240000161200022;2400001612000;22;1900.3974469;1;2;2;6;1;1;0;1;0;0;4;
240000161200023;2400001612000;23;1900.3974469;2;2;2;6;21;1;0;1;0;0;4;
240000161500021;2400001615000;21;1620.8834623;4;2;2;5;1;1;0;1;0;0;4;
240000162100021;2400001621000;21;1872.4524013;1;2;2;2;1;1;0;1;0;1;4;10
240000162200021;2400001622000;21;933.63441084;4;2;2;6;2;1;0;1;0;0;1;
240000163500021;2400001635000;21;1430.3963718;1;2;2;6;1;1;0;1;0;0;4;
240000163500022;2400001635000;22;1430.3963718;1;2;2;6;2;1;0;1;0;0;4;
240000164500021;2400001645000;21;1709.0824707;1;2;2;5;2;1;0;1;0;0;4;
240000164500022;2400001645000;22;1709.0824707;1;2;2;5;1;1;0;1;0;0;4;
240000164500023;2400001645000;23;1709.0824707;1;2;2;6;3;1;0;1;0;0;4;
240000165600021;2400001656000;21;2974.4466302;2;2;2;4;1;1;0;1;0;0;5;0
240000166200022;2400001662000;22;1432.6938879;2;2;2;4;2;1;0;1;0;0;4;30
240000166200021;2400001662000;21;1432.6938879;1;2;2;4;1;1;0;1;0;0;4;24
240000172200021;2400001722000;21;2431.3589426;4;2;2;6;1;1;0;1;0;0;4;
240000173100021;2400001731000;21;1755.9211649;1;2;2;5;1;1;0;1;0;0;4;
240000173400023;2400001734000;23;3707.651253;4;2;1;2;1;1;0;0;0;1;4;10
240000173400021;2400001734000;21;3707.651253;1;2;1;4;1;1;0;1;0;0;4;0
240000173400022;2400001734000;22;3707.651253;2;2;2;4;1;1;0;1;0;0;4;0
240000173500023;2400001735000;23;1312.4907214;2;2;2;5;5;1;0;1;0;0;4;
240000173500022;2400001735000;22;1312.4907214;1;2;2;4;4;1;0;1;0;0;4;0
240000173500021;2400001735000;21;1312.4907214;1;2;2;4;3;1;1;1;0;1;4;0
240000174200021;2400001742000;21;1949.1117336;1;2;2;6;1;1;0;1;0;0;2;
240000174200022;2400001742000;22;1949.1117336;1;2;2;5;2;1;0;1;0;0;2;
240000174500023;2400001745000;23;1719.5144724;1;2;2;6;2;1;0;1;0;0;4;
240000174500024;2400001745000;24;1719.5144724;3;2;2;6;2;1;1;0;0;0;4;
240000174500021;2400001745000;21;1719.5144724;2;2;2;1;2;1;0;0;1;0;4;200
