ident_ind;ident_men;ident_log;NOI;BS;HABRP;vague_enq;SEXE;ANAIS;AGE;AGEJANV;AG;AGEQ;AGQ;AGE6;AG6;LNAIS;NAIS7;ANARRIV;INATIO;NATIO7;COUPLE;COUPLRP;CONJOINT;ETAMATRI;PACS;LIENTYP;LIENPERS;ENFANT;ENFRP;LIEN_01;LIEN_02;LIEN_03;LIEN_04;LIEN_05;LIEN_06;LIEN_07;LIEN_08;LIEN_09;LIEN_10;AIDE1E;IDENTAID;TYPOLOG;JOURAN;JOURSEM;MOISAN;JOUR2AN;DOLOG;IDOLOG;IPROPLOC;AUTLOG;LOGCOL;TYPLOGCO;TYPLOGCO_A;TYPLOGCO_B;TYPLOGCO_C;TYPLOGCO_D;TYPLOGCO_E;TYPLOGCO_F;TYPLOGCO_G;TYPLOGCO_H;LOGIND;NAUTLOG_IND;NOLOG1_IND;TYPOLOGD1;JOURAND1;JOURSEMD1;MOISAND1;JOUR2AND1;DOLOGD1;NOLOG2_IND;TYPOLOGD2;JOURAND2;JOURSEMD2;MOISAND2;JOUR2AND2;DOLOGD2;HANDICAP;IGREF;PRACT;IPRAN;LIENPREF;LIENPRRP;FAMPRINC;CS42;CS24;SITUA;ACTIF;ACTOCCUP;ACTOCCUPE;TRAVAIL;TRAVAILNR;ACTIVANTE;STATUT;RECHEMPLOI;CS_ACT;TYPEMPLOI;TITULAIREFP;TEMPTRAV;SUPERVISION;CLASSIF;FONCTION;SALARIES;STATUTANTE;SUPERVISANTE;CLASSIFANTE;CS_ANTE;STATUTCD;CLASSIFCD;CS_DCD;DIP11;DDIPL;MER1E;MER2E;PER1E;PER2E;APART;TYPFAM
830000023200001;8300000232000;830000023200;01;0;1;3;2;1973;45;44;45;45;45;40;40;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;52;51;1;1;1;0;1;;;1;3;52;6;1;1;3;;;;;;;;;;;50;5;2;;3;;2;1
830000023300001;8300000233000;830000023300;01;0;1;3;1;1960;58;57;58;55;55;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;7;2;2;0;2;2;1;;3;;;;;;;;;3;3;1;68;;;;71;7;3;;3;;;0
830000023400001;8300000234000;830000023400;01;0;1;3;2;1952;66;65;66;65;65;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;2;1;;52;3;1;67;70;7;3;;3;;;0
830000023500005;8300000235000;830000023500;05;0;1;3;2;2007;11;10;11;10;10;00;00;1;1;;;;;2;;1;;;;1;1;02;02;10;10;00;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;2;1
830000024100001;8300000241000;830000024100;01;0;1;4;1;1947;71;70;71;70;70;60;60;1;1;;1;1;2;2;;2;;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;1;1;;3;;;;;;;;;3;3;9;54;;;;60;6;3;;3;;;0
830000024300001;8300000243000;830000024300;01;0;1;4;1;1998;20;19;20;20;20;15;15;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;1;1;1;2;100;;;;27.397260274;;;;;;;;2;1;1;2;00;00;1;84;82;3;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;42;4;2;;2;;;0
830000024500004;8300000245000;830000024500;04;0;1;4;1;2011;7;6;7;05;05;00;00;1;1;;;;;2;;1;;;;1;1;02;02;10;00;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;2;1
830000024800001;8300000248000;830000024800;01;0;1;4;2;1996;22;21;22;20;20;15;15;2;7;2002;3;7;3;2;;1;2;;;2;2;00;03;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;85;82;6;2;2;0;2;2;2;;1;;;;;;;;;;;;;;;;71;7;2;;2;;2;3
830000025200001;8300000252000;830000025200;01;0;1;5;1;1949;70;69;70;70;70;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;03;00;1;86;82;5;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;70;7;2;;3;;2;1
830000025500001;8300000255000;830000025500;01;0;1;5;1;1975;43;43;44;40;40;40;40;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;65;61;1;1;1;0;1;;;3;3;65;6;;1;3;;;;;;;;;;;50;5;2;;2;;2;1
830000026300001;8300000263000;830000026300;01;0;1;6;2;1927;91;91;92;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;3;;22;60;6;3;;3;;;0
830000026400001;8300000264000;830000026400;01;0;1;6;2;1944;75;74;75;75;75;60;60;1;1;;1;1;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;75;73;5;2;2;0;2;1;1;;3;;;;;;;;;3;3;;47;;;;30;3;3;;3;;;0
830000026500002;8300000265000;830000026500;02;0;1;6;1;1951;67;67;68;65;65;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;;;;42;4;3;;3;;2;0
830000031100001;8300000311000;830000031100;01;0;1;1;2;1960;58;57;58;55;55;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;52;51;1;1;1;0;1;;;1;3;52;6;1;1;3;;;;;;;;;;;50;5;3;;3;;2;0
830000031200001;8300000312000;830000031200;01;0;1;1;1;1962;56;55;56;55;55;50;50;1;1;;1;1;1;1;2;1;2;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;13;10;1;1;1;0;1;;;7;3;13;;;;;;;;;;;;;;;50;5;2;;3;;2;0
830000031300002;8300000313000;830000031300;02;0;1;1;1;1931;86;86;87;75;75;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;1;2;62;;;;71;7;3;;3;;2;0
830000031400001;8300000314000;830000031400;01;0;1;1;2;1990;27;27;28;25;25;15;15;1;1;;1;1;1;1;2;1;1;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;37;36;1;1;1;0;1;;;3;3;37;6;;1;1;;;;;;;;;;;33;3;2;;2;;2;0
830000031500004;8300000315000;830000031500;04;0;1;1;2;2000;18;17;18;15;15;15;15;1;1;;1;1;3;2;;1;2;;;1;1;02;02;10;00;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;84;82;3;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;50;5;1;1;1;2;2;1
830000032100001;8300000321000;830000032100;01;0;1;2;2;1941;77;76;77;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;03;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;1;68;3;1;69;70;7;3;;3;;2;3
830000032200001;8300000322000;830000032200;01;0;1;2;2;1987;30;30;31;30;30;30;30;1;1;;1;1;1;1;2;1;2;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;1;2;01;01;1;47;47;1;1;1;0;1;;;3;3;47;6;;1;3;3;11;;;;;;;;;10;1;2;;2;;2;1
830000032300001;8300000323000;830000032300;01;0;1;2;1;1928;90;89;90;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;;64;3;9;54;70;7;3;;3;;;0
830000032400002;8300000324000;830000032400;02;0;1;2;1;1992;26;25;26;25;25;15;15;1;1;;1;1;1;1;1;1;2;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;38;36;1;1;1;0;1;;;3;3;38;6;;1;1;7;8;;;;;;;;;11;1;2;;2;;2;0
830000033100001;8300000331000;830000033100;01;0;1;3;1;1989;29;28;29;25;25;15;15;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;52;51;1;1;1;0;1;;;2;3;52;6;1;1;3;8;;;;;;;;;;31;3;2;;2;;2;0
830000033200001;8300000332000;830000033200;01;0;1;3;1;1974;44;43;44;40;40;40;40;1;1;;1;1;1;1;2;1;1;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;2;2;2;01;00;1;52;51;1;1;1;0;1;;;3;3;52;6;;2;3;;;;;;;;;;;71;7;2;;3;;2;1
830000033300001;8300000333000;830000033300;01;0;1;3;2;1930;88;87;88;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;71;71;5;2;2;0;2;2;1;;3;;;;;;;;;7;;;11;7;;67;71;7;3;;3;;;0
830000033500001;8300000335000;830000033500;01;0;1;3;1;1966;52;51;52;50;50;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;47;47;1;1;1;0;1;;;3;3;47;6;;1;3;3;;;;;;;;;;70;7;3;;3;;;0
830000034100001;8300000341000;830000034100;01;0;1;4;2;1986;32;31;32;30;30;30;30;1;1;;1;1;1;1;2;1;1;;;2;2;00;01;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;31;31;1;1;1;0;1;;;3;3;31;6;;2;3;;;;;;;;;;;10;1;2;;2;;2;1
830000034200003;8300000342000;830000034200;03;0;1;4;1;1999;19;18;19;15;15;15;15;1;1;;1;1;3;2;;1;2;;;1;1;02;02;00;;;;;;;;;;2;150;;;;41;2;;1;2;;0;0;0;0;0;0;0;0;;1;1;1;;;;;100;;;;;;;;2;0;2;2;02;02;1;67;66;2;1;1;0;1;;;3;3;67;1;;1;3;1;1;;;;;;;;;60;6;1;2;1;1;2;1
830000034300001;8300000343000;830000034300;01;0;1;4;2;1931;87;86;87;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;56;3;9;46;71;7;3;;3;;;0
830000034400002;8300000344000;830000034400;02;0;1;4;1;1934;84;83;84;75;75;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;72;72;5;2;2;0;2;2;1;;3;;;;;;;;;7;;;22;;;;71;7;3;;3;;2;0
830000034800001;8300000348000;830000034800;01;0;1;4;2;1986;32;31;32;30;30;30;30;2;6;2005;3;6;3;2;;4;2;;;2;2;00;03;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;56;56;1;1;1;0;1;;;3;2;56;5;;2;3;;;;;;;;;;;71;7;2;;3;;2;3
830000035200001;8300000352000;830000035200;01;0;1;5;2;1961;57;57;58;55;55;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;43;41;1;1;1;0;1;;;3;3;43;6;;2;2;;;;;;;;;;;33;3;2;;3;;2;0
830000035400002;8300000354000;830000035400;02;0;1;5;1;2004;15;14;15;15;15;15;15;1;1;;1;1;3;2;;1;;;;1;1;02;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;84;82;3;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;60;6;1;1;3;;2;3
830000035500003;8300000355000;830000035500;03;0;1;5;2;2009;9;9;10;05;10;00;00;1;1;;;;;2;;1;;;;1;1;02;02;00;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;2;1
830000036100001;8300000361000;830000036100;01;0;1;6;2;1950;68;68;69;65;65;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;3;9;62;60;6;3;;3;;;0
830000036200001;8300000362000;830000036200;01;0;1;6;2;1971;47;47;48;45;45;40;40;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;56;56;1;1;1;0;1;;;3;3;56;6;;1;3;9;;;;;;;;;;50;5;3;;3;;;0
830000036400001;8300000364000;830000036400;01;0;1;6;2;1955;63;63;64;60;60;60;60;1;1;;1;1;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;2;3;;52;;;;42;4;2;;3;;;0
830000036500001;8300000365000;830000036500;01;0;1;6;1;1963;55;55;56;55;55;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;42;41;1;1;1;0;1;;;1;2;42;6;1;1;3;6;;;;;;;;;;30;3;2;;2;;2;0
830000041200001;8300000412000;830000041200;01;0;1;1;2;1939;78;78;79;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;2;1;6;34;3;2;62;41;4;3;;3;;;0
830000041400001;8300000414000;830000041400;01;0;1;1;1;1948;69;69;70;65;70;60;60;1;1;;1;1;2;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;;64;;;;70;7;3;;3;;;0
830000041500002;8300000415000;830000041500;02;0;1;1;2;1957;61;60;61;60;60;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;2;2;2;01;01;1;75;73;5;2;2;0;2;1;1;;3;;;;;;;;;1;2;4;45;;;;42;4;2;;3;;2;0
830000042100001;8300000421000;830000042100;01;0;1;2;2;1949;68;68;69;65;65;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;71;71;5;2;2;0;2;2;1;;3;;;;;;;;;5;;;11;;;;70;7;3;;3;;2;0
830000042200002;8300000422000;830000042200;02;0;1;2;1;1961;57;56;57;55;55;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;31;31;1;1;1;0;1;;;3;3;31;6;;1;1;7;6;;;;;;;;;31;3;2;;3;;2;0
830000042500004;8300000425000;830000042500;04;0;1;2;2;2000;18;17;18;15;15;15;15;1;1;;1;1;3;2;;1;2;;;1;1;02;02;10;00;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;84;82;3;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;60;6;1;2;1;1;2;1
830000043100001;8300000431000;830000043100;01;0;1;3;1;1937;81;80;81;75;75;60;60;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;75;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;;44;;;;41;4;3;;3;;;0
830000043500002;8300000435000;830000043500;02;0;1;3;2;1949;69;68;69;65;65;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;75;73;5;2;2;0;2;1;1;;3;;;;;;;;;3;3;5;46;;;;70;7;2;;3;;2;0
830000044100001;8300000441000;830000044100;01;0;1;4;1;1949;69;68;69;65;65;60;60;1;1;;1;1;2;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;2;63;;;;70;7;3;;3;;;0
830000044400001;8300000444000;830000044400;01;0;1;4;2;1955;63;62;63;60;60;60;60;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;1;1;1;4;;;2;;16.666666667;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;2;3;8;52;;;;60;6;2;;3;;;0
830000045100002;8300000451000;830000045100;02;0;1;5;2;2005;13;13;14;10;10;00;00;1;1;;;;;2;;1;;;;1;1;02;00;10;;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;;1;1;2;40;;;;10.95890411;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;;2;3
830000045200001;8300000452000;830000045200;01;0;1;5;2;1953;65;65;66;65;65;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;1;2;01;01;1;75;73;5;2;2;0;2;2;1;;3;;;;;;;;;2;3;;45;;;;50;5;3;;3;;2;0
830000045300001;8300000453000;830000045300;01;0;1;5;1;1997;21;21;22;20;20;15;15;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;47;47;1;1;1;0;1;;;3;3;47;6;;1;3;3;1;;;;;;;;;10;1;2;;2;;;0
830000045400001;8300000454000;830000045400;01;0;1;5;2;1931;87;87;88;75;75;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;86;82;5;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;70;7;3;;3;;2;0
830000045500001;8300000455000;830000045500;01;0;1;5;1;1964;54;54;55;50;55;50;50;1;1;;1;1;3;2;;3;2;;;2;2;00;03;03;03;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;1;1;1;3;;5;;;71.428571429;;;;;;;;2;1;1;2;00;00;1;37;36;1;1;1;0;1;;;3;3;37;6;;;;7;6;;;;;;4;;56;10;1;3;;3;;2;3
830000046200001;8300000462000;830000046200;01;0;1;6;1;1968;50;50;51;50;50;50;50;1;1;;1;1;1;1;2;1;2;;;2;2;00;01;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;22;22;1;1;1;0;1;;;7;3;22;;;;;;;0;;;;;;;;50;5;2;;3;;2;1
830000046300001;8300000463000;830000046300;01;0;1;6;2;1949;69;69;70;65;70;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;1;67;3;2;62;70;7;2;;3;;;0
830000046400001;8300000464000;830000046400;01;0;1;6;2;1974;44;44;45;40;45;40;40;2;6;1980;2;2;1;1;2;1;2;;;2;2;00;01;03;32;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;55;55;1;1;1;0;1;;;3;3;55;5;;1;3;;;;;;;;;;;42;4;2;;2;;2;2
830000046500002;8300000465000;830000046500;02;0;1;6;1;1964;54;54;55;50;55;50;50;1;1;;1;1;1;1;1;1;2;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;67;66;1;1;1;0;1;;;3;3;67;6;;2;3;1;1;;;;;;;;;70;7;3;;3;;2;0
830000051100001;8300000511000;830000051100;01;0;1;1;2;1944;74;73;74;70;70;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;1;2;01;01;1;77;76;5;2;2;0;2;1;1;;3;;;;;;;;;3;3;9;55;;;;70;7;3;;3;;2;1
830000051200001;8300000512000;830000051200;01;0;1;1;1;1980;37;37;38;35;35;30;30;1;1;;1;1;1;1;2;1;2;;;2;2;00;01;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;62;61;1;1;1;0;1;;;3;3;62;2;;2;3;;;;;;;;;;;50;5;2;;3;;2;1
830000051400001;8300000514000;830000051400;01;0;1;1;1;1952;66;65;66;65;65;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;3;1;67;31;3;3;;3;;;0
830000051500001;8300000515000;830000051500;01;0;1;1;2;1953;65;64;65;65;65;60;60;2;3;1976;3;3;3;2;;3;2;;;2;2;00;03;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;3;2;2;03;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;4;3;;56;3;2;62;71;7;3;;3;;2;3
830000052200001;8300000522000;830000052200;01;0;1;2;1;1950;68;67;68;65;65;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;78;76;5;2;2;0;2;1;1;;3;;;;;;;;;2;3;;62;;;;70;7;3;;3;;2;0
830000052300002;8300000523000;830000052300;02;0;1;2;1;1977;41;40;41;40;40;40;40;1;2;;1;1;1;1;1;1;2;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;85;82;6;2;2;0;2;2;1;;2;;;;;;;;;3;3;9;54;;;;50;5;2;;2;;2;0
830000052400001;8300000524000;830000052400;01;0;1;2;1;1943;75;74;75;75;75;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;1;7;37;;;;50;5;3;;3;;2;0
830000052500001;8300000525000;830000052500;01;0;1;2;1;1953;65;64;65;65;65;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;74;73;5;2;2;0;2;1;1;;3;;;;;;;;;1;3;;33;;;;10;1;3;;3;;2;0
830000053100002;8300000531000;830000053100;02;0;1;3;1;1939;79;78;79;75;75;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;1;2;01;00;1;71;71;5;2;2;0;2;2;1;;3;;;;;;;;;7;;;11;;;;70;7;3;;3;;2;0
