IDENT_NUMVEH;IDENT_MEN;NUM_VEH;pond_veh;KVROUL;cylindree_fin;energie_fin;energie_agrege;hybride;energie_statinfo;energie_CritAir;critair;puis_fisc_fin;ANNEE_1mec;age;ANNEE_acq;dur_acq;KVAQUIV;KVAQUINO01;KVAQUINO02;KVAQUINO03;KVAQUINO04;KVAQUINO05;KVAQUINO06;KVAQUINO07;KVAQUINO08;KVAQUINO09;KVAQUINO10;KVAQUINO11;KVAQUINO12;KVAQUINO13;KVAQUINO14;KVAQUINO15;KVAQUINO16;KVAQUINO17;KVAQUINO18;KVAQUINO19;KVAQUINO20;KVAQUINO21;KVQUICONV01;KVQUICONV02;KVQUICONV03;KVQUICONV04;KVQUICONV05;KVQUICONV06;KVQUICONV07;KVQUICONV08;KVQUICONV09;KVQUICONV10;KVQUICONV11;KVQUICONV12;KVQUICONV13;KVQUICONV14;KVQUICONV15;KVQUICONV16;KVQUICONV17;KVQUICONV18;KVQUICONV19;KVQUICONV20;KVQUICONV21;KVQUI9COV;KVQUICONPV;KVKMV;indic_km_corr;KVKMVT;KVKM1ANV;indic_km_annu_corr;KVKM1ANVT;KVCONS;KVGAREJOUR;KVGARENUIT;KVGARELEC_FLAG;KVGARELEC_A;KVGARELEC_B
110000052600001;1100000526000;01;1946.4649485;1;1.2;ES;1;;2;4;1;4;2014;48;2014;46;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;11643.710526;INTERPO;1;2876.6287408;INTERPO;1;4;2;2;1;1;0
110000052700001;1100000527000;01;1989.7464075;1;0;GO;2;;4;2;N;6;1995;273;2006;149;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;155476.02151;INTERPO;6;3868.8749159;INTERPO;1;7.5;7;;0;;
110000053400001;1100000534000;01;2092.8559807;1;1.2;ES;1;;2;4;1;7;2017;10;2017;10;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;9042.1010915;ESTIMAT;1;11007.145983;ESTIMAT;4;5.8;1;1;1;0;0
110000053500002;1100000535000;02;1074.2196825;1;1.5;GO;2;;4;2;3;5;2007;135;2007;131;1;2;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;4;2;57436.654321;INTERPO;3;1793.4567901;INTERPO;1;5;1;1;1;1;0
110000053500001;1100000535000;01;1074.2196825;1;1.4;ES;1;;2;4;3;6;2005;163;2005;163;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;60385.93512;INTERPO;3;2656.4174894;INTERPO;1;4.5;1;1;1;1;0
110000053800001;1100000538000;01;2158.0289997;1;1.2;ES;1;;2;4;1;6;2013;60;2015;40;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;66679.562412;INTERPO;3;11273.02244;INTERPO;4;7.5;1;1;1;0;0
110000054600001;1100000546000;01;4468.3391738;1;1.6;ES;1;;2;4;1;6;2017;12;2018;1;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;9671.535389;ESTIMAT;1;9778.9001245;ESTIMAT;3;7;4;4;1;0;0
110000055300001;1100000553000;01;5337.9916213;1;1.5;GO;2;;4;2;2;4;2014;58;2015;39;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;66894.890411;INTERPO;3;13109.818528;INTERPO;4;5.2;1;1;1;0;0
110000056400001;1100000564000;01;2248.2198017;1;2.2;GO;2;;4;2;3;10;2010;108;2011;89;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;115499.15099;INTERPO;5;8490.1339947;INTERPO;3;12;1;1;1;0;0
110000056500001;1100000565000;01;3018.8035917;1;1.6;GO;2;;4;2;2;5;2014;61;2014;61;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;31410.811716;ESTIMAT;2;5448.3507256;ESTIMAT;2;5.4;4;4;1;0;0
110000056500003;1100000565000;03;3018.8035917;1;2.3;GO;2;;4;2;2;8;2018;12;2018;12;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;8213.4515304;ESTIMAT;1;8247.3079059;ESTIMAT;3;10;2;2;1;0;0
110000056500002;1100000565000;02;3018.8035917;1;1.6;GO;2;;4;2;2;5;2012;79;2015;49;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;2;1;66649;ENQUETE;3;13776.203315;ESTIMAT;4;9;4;4;1;0;0
110000062700001;1100000627000;01;2030.1037866;1;1.2;ES;1;;2;4;1;7;2016;28;2016;28;3;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;29916.754877;ESTIMAT;2;12904.220033;ESTIMAT;4;9999;1;1;1;0;0
110000063400001;1100000634000;01;2041.7270456;1;1.4;ES;1;;2;4;2;5;2009;115;2009;115;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;32350.916667;INTERPO;2;3096.4166667;INTERPO;1;9;2;2;1;0;0
110000063500002;1100000635000;02;1061.1235835;1;1.2;ES;1;;2;4;2;4;2009;117;2009;117;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;105254.83494;INTERPO;5;9063.0124561;INTERPO;3;6.8;2;2;1;0;0
110000063500001;1100000635000;01;1061.1235835;1;2;GO;2;;4;2;3;8;2009;106;2009;106;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;3;2;155595.07066;INTERPO;6;14095.877944;INTERPO;4;5.5;2;2;1;0;0
110000064400001;1100000644000;01;3854.0777641;1;1.7;GO;2;;4;2;2;7;2018;9;2018;9;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;1;14872.119021;ESTIMAT;1;16499.463352;ESTIMAT;5;7;5;4;1;0;0
110000064500002;1100000645000;02;935.72133991;1;1.3;ES;1;;2;4;3;5;2002;194;2016;26;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;276919.21174;INTERPO;7;19209.177149;INTERPO;5;8;2;2;1;0;0
110000064500001;1100000645000;01;935.72133991;1;0;GO;2;;4;2;4;6;2002;197;2018;5;1;2;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;220155.52113;INTERPO;7;6934.1356338;INTERPO;2;8;2;2;1;0;0
110000064600001;1100000646000;01;2531.157056;1;1.4;ES;1;;2;4;1;5;2012;77;2012;77;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;129822.45139;INTERPO;5;21183.994254;INTERPO;6;5.5;4;4;1;0;0
110000065400001;1100000654000;01;2964.2422083;1;1.2;ES;1;;2;4;1;7;2018;11;2018;11;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;3;2;9977.4901016;ESTIMAT;1;10983.4763;ESTIMAT;4;6.5;2;1;1;1;0
110000065500001;1100000655000;01;1688.2432181;1;1.1;ES;1;;2;4;1;5;2014;60;2016;29;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;1;64201.417808;INTERPO;3;12238.845336;INTERPO;4;6;2;2;1;0;0
110000065500002;1100000655000;02;1688.2432181;1;1.6;GO;2;;4;2;2;7;2016;36;2016;36;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;2;73307.136;INTERPO;3;17939.486761;INTERPO;5;8;2;2;1;0;0
110000065500003;1100000655000;03;;2;;;;;;;;;.;;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
110000066700001;1100000667000;01;2673.2650688;1;0.9;ES;1;;2;4;1;5;2019;2;2019;2;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;2210.1177542;ESTIMAT;1;10342.217696;ESTIMAT;4;6;1;1;1;0;0
110000071400001;1100000714000;01;2341.7422096;1;2.4;GO;2;;4;2;3;12;2007;136;2012;76;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;184728.49495;INTERPO;6;7898.3261183;INTERPO;2;8.7;1;1;1;1;0
110000072400001;1100000724000;01;1701.487359;1;2;GO;2;;4;2;2;10;2015;32;2016;31;3;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;48390.57165;INTERPO;2;17877.083656;INTERPO;5;7;2;2;1;1;0
110000073400001;1100000734000;01;2571.2436353;1;1.6;GO;2;;4;2;2;6;2012;77;2014;49;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;119084.76371;INTERPO;5;14803.81838;INTERPO;4;5.5;2;2;1;0;0
110000073800001;1100000738000;01;1322.3046122;1;2.2;GO;2;;4;2;4;10;2002;190;2014;50;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;183493.28191;INTERPO;6;7024.3148056;INTERPO;2;10;2;3;1;0;0
110000074700002;1100000747000;02;1362.6858618;1;999;;1;;;;3;5;1998;245;1998;242;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;82538.917826;INTERPO;4;9446.1221331;INTERPO;3;4.5;1;1;1;1;0
110000074700001;1100000747000;01;1362.6858618;1;2;ES;1;;2;4;2;11;2008;120;2008;120;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;103613.67426;INTERPO;5;6844.1252013;INTERPO;2;6.5;5;5;1;0;0
110000075300001;1100000753000;01;6093.1320593;1;1.6;GO;2;;4;2;2;5;2013;71;2018;3;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;109605.02058;INTERPO;5;13558.959103;INTERPO;4;9999;1;5;1;0;0
110000075400001;1100000754000;01;2002.2834335;1;1.6;ES;1;;2;4;3;7;2000;221;2016;33;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;99794.927273;INTERPO;4;5101.5847734;INTERPO;2;7;3;4;1;0;0
110000075500001;1100000755000;01;1253.7494121;1;1.2;ES;1;;2;4;1;4;2014;49;2015;38;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;56418.240397;INTERPO;3;13565.012925;INTERPO;4;3.9;2;2;1;0;0
110000076500002;1100000765000;02;2302.8022689;1;1.5;GO;2;;4;2;2;5;2018;12;2018;12;1;2;;;;;;;;;;;;;;;;;;;;;1;2;3;;;;;;;;;;;;;;;;;;;4;1;16872.056922;ESTIMAT;1;17529.997349;ESTIMAT;5;9999;2;2;1;0;1
110000076500001;1100000765000;01;2302.8022689;1;1.6;GO;2;;4;2;2;7;2018;9;2018;9;3;;;;;;;;;;;;;;;;;;;;;;1;2;3;;;;;;;;;;;;;;;;;;;4;2;11490.585403;ESTIMAT;1;12535.148789;ESTIMAT;4;9999;2;2;1;0;1
110000076500003;1100000765000;03;2302.8022689;1;0;EG;3;;3;5;1;7;1998;253;2018;8;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;254089.82018;INTERPO;7;4846.2181938;INTERPO;2;9999;2;2;1;0;1
110000081500002;1100000815000;02;711.87510138;1;0;ES;1;;2;4;N;4;1995;279;2016;28;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;170748.02156;INTERPO;6;11897.795384;INTERPO;4;5;2;2;1;0;0
110000081500001;1100000815000;01;711.87510138;1;;GO;2;;4;2;N;7;1999;226;2018;1;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;80380.825397;INTERPO;4;6701.4277038;INTERPO;2;7;2;2;1;0;0
110000082400001;1100000824000;01;2641.3003625;1;1.1;ES;1;;2;4;3;5;2005;157;2005;157;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;102005.125;INTERPO;5;8080.6387363;INTERPO;3;9999;5;5;1;0;0
110000083500001;1100000835000;01;1625.0241803;1;1.5;GO;2;;4;2;3;6;2010;101;2018;3;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;106325.14607;INTERPO;5;11166.17185;INTERPO;4;6;1;1;1;1;0
110000085400002;1100000854000;02;1998.8893324;1;;ES;1;;2;4;N;3;1971;576;2010;106;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;94926.240063;ESTIMAT;4;1726.2847715;ESTIMAT;1;5.5;1;1;1;1;0
110000085400001;1100000854000;01;1998.8893324;1;2;GO;2;;4;2;4;5;2005;162;2006;147;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;190993.89941;INTERPO;6;8188.0563774;INTERPO;3;5.5;1;1;1;1;0
110000085500002;1100000855000;02;1960.8206068;1;;EL;5;;1;3;E;1;2018;3;2018;3;3;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;2230.9417002;ESTIMAT;1;9423.8284315;ESTIMAT;3;;4;4;1;0;0
110000085500001;1100000855000;01;1960.8206068;1;1.5;GO;2;;4;2;2;5;2014;53;2018;13;2;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;102945.20654;INTERPO;5;21095.038858;INTERPO;6;5.5;1;4;1;0;1
110000086500003;1100000865000;03;1123.4538227;1;1;ES;1;;2;4;2;4;2010;101;2011;90;1;2;3;4;;;;;;;;;;;;;;;;;;;2;3;4;;;;;;;;;;;;;;;;;;;4;99;102527.26995;INTERPO;5;5380.0294767;INTERPO;2;5;2;2;1;0;0
110000086500002;1100000865000;02;1123.4538227;1;1.6;GO;2;;4;2;2;6;2016;37;2016;37;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;71164.986376;INTERPO;3;22725.476839;INTERPO;6;6;1;1;1;1;0
110000086500001;1100000865000;01;1123.4538227;1;1.2;ES;1;;2;4;1;4;2017;26;2017;19;1;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;27206.468536;INTERPO;2;10995.297602;INTERPO;4;9999;2;2;1;0;0
110000091500001;1100000915000;01;2375.7191976;1;0;ES;1;;2;4;3;4;1997;246;1998;239;1;1;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;78783.640835;ESTIMAT;4;1991.4079759;ESTIMAT;1;0;1;1;1;0;0
110000091500002;1100000915000;02;2375.7191976;1;2.4;GO;2;;4;2;2;12;2010;95;2013;62;1;2;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;107669.04348;INTERPO;5;10699.512343;INTERPO;4;9999;1;1;1;0;0
110000091800001;1100000918000;01;1621.7362777;1;1.9;GO;2;;4;2;5;6;1998;237;.;;1;1;;;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;4;1;259378.61091;INTERPO;7;9718.8542584;INTERPO;3;6;2;2;1;0;0
110000091800002;1100000918000;02;1621.7362777;1;1.4;GO;2;;4;2;3;4;2008;115;2017;13;1;1;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;;;;;4;3;186577.86612;INTERPO;6;19025.406153;INTERPO;5;5.5;2;2;1;0;0
110000092600001;1100000926000;01;2883.6171405;1;1.6;ES;1;;2;4;1;6;2012;69;2013;56;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;103484.97011;INTERPO;5;17606.002514;INTERPO;5;3;4;4;1;0;0
110000092600002;1100000926000;02;2883.6171405;1;2.3;GO;2;;4;2;2;8;2016;27;2017;15;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;55534.394809;INTERPO;3;17743.930119;INTERPO;5;7;3;4;1;0;0
110000093300001;1100000933000;01;3290.0329976;1;1.6;GO;2;;4;2;2;7;2015;35;2018;7;3;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;4;2;60970.386697;INTERPO;3;15418.236343;INTERPO;5;6;3;3;1;0;0
110000093400001;1100000934000;01;3213.1482559;1;1.4;ES;1;;2;4;2;5;2007;132;2015;36;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;104523.47712;INTERPO;5;8103.5142699;INTERPO;3;5.6;2;2;1;0;0
110000093500001;1100000935000;01;1688.66119;1;1.6;GO;2;;4;2;2;6;2015;40;2016;26;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;31295.729879;INTERPO;2;17053.866777;INTERPO;5;5;6;4;1;0;0
110000094600001;1100000946000;01;2576.5973667;1;1;ES;1;;2;4;1;4;2011;92;2011;84;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;2;1;12049.580468;INTERPO;1;442.31774415;INTERPO;1;9999;1;1;1;0;0
110000094800001;1100000948000;01;1564.5465476;1;1.5;GO;2;;4;2;4;4;2004;168;2007;141;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;167062.74267;INTERPO;6;6473.1533333;INTERPO;2;9999;1;2;1;0;0
110000095400001;1100000954000;01;2878.6824487;1;1.4;GO;2;;4;2;3;4;2006;149;2014;55;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;145882.52756;ESTIMAT;5;9200.7427242;ESTIMAT;3;4.5;2;2;1;0;0
110000095500002;1100000955000;02;1578.2192329;1;1.5;GO;2;;4;2;2;6;2015;48;2015;48;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;48441.555556;INTERPO;2;11334.996721;INTERPO;4;4;1;1;1;0;0
110000095500001;1100000955000;01;1578.2192329;1;1.2;ES;1;;2;4;2;4;2008;128;2013;69;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;152232.48331;INTERPO;6;19417.574722;INTERPO;5;6;3;1;1;1;0
110000095500003;1100000955000;03;1578.2192329;1;;ES;1;;2;4;N;5;1994;299;2016;29;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;135517.44529;ESTIMAT;5;5627.0821742;ESTIMAT;2;4;1;1;1;0;0
110000096400001;1100000964000;01;2468.6083903;1;1.5;GO;2;;4;2;2;6;2017;26;2017;26;3;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;39075.195219;INTERPO;2;17651.534506;INTERPO;5;9999;2;2;1;0;0
110000101400001;1100001014000;01;1240.6748569;1;1.2;ES;1;;2;4;2;5;2006;147;2010;93;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;80561.833429;ESTIMAT;4;2988.2749214;ESTIMAT;1;9999;2;2;1;0;0
110000101500001;1100001015000;01;1488.5930656;1;2;GO;2;;4;2;2;8;2009;105;2009;105;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;115760.76331;INTERPO;5;6782.1498599;INTERPO;2;7;1;1;1;1;0
110000101500004;1100001015000;04;1488.5930656;1;0;;1;;;;3;4;2016;27;2016;27;1;2;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;4;;7000;ENQUETE;1;3000;ENQUETE;1;5;6;4;1;0;0
110000101500002;1100001015000;02;1488.5930656;1;1;ES;1;;2;4;1;4;2017;11;2017;7;1;1;;;;;;;;;;;;;;;;;;;;;1;2;3;4;;;;;;;;;;;;;;;;;;4;3;10090.349558;ESTIMAT;1;11007.145983;ESTIMAT;4;5;1;1;1;1;0
110000101500003;1100001015000;03;1488.5930656;1;2;GO;2;;4;2;2;5;2010;98;2014;43;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;52608.611111;INTERPO;3;8737.0347852;INTERPO;3;5;4;4;1;0;0
110000101700001;1100001017000;01;2539.6006696;1;1.1;ES;1;;2;4;1;4;2014;51;2014;51;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;40508.468864;INTERPO;2;9244.3444439;INTERPO;3;9999;5;5;1;0;0
110000101800002;1100001018000;02;1791.1508843;1;;GO;2;;4;2;N;6;1996;264;2015;34;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;78998.033493;INTERPO;4;958.77990431;INTERPO;1;5;2;2;1;0;0
110000101800001;1100001018000;01;1791.1508843;1;1.9;GO;2;;4;2;3;7;2007;129;2017;14;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;162704.69583;INTERPO;6;11881.41319;INTERPO;4;7;2;2;1;0;0
110000102300001;1100001023000;01;2639.8865511;1;1.5;GO;2;;4;2;4;5;2005;157;2018;5;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;341695.70725;INTERPO;7;9019.7318841;INTERPO;3;7;4;4;1;0;0
110000102500001;1100001025000;01;749.09445185;1;1.6;GO;2;;4;2;2;4;2015;41;2015;41;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;21580.03523;INTERPO;1;6291.3042005;INTERPO;2;5.5;1;1;1;0;0
110000102500002;1100001025000;02;749.09445185;1;2.2;GO;2;;4;2;4;8;2004;169;2007;135;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;99322.330935;INTERPO;4;2181.5971223;INTERPO;1;5.4;1;1;1;0;0
110000102600001;1100001026000;01;1050.7897252;1;;GO;2;;4;2;3;6;2008;117;2009;105;1;2;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;3;2;102650.61538;INTERPO;5;9355.7472154;INTERPO;3;9999;2;2;1;0;0
110000103400001;1100001034000;01;1875.9408464;1;1.4;EG;3;;3;5;1;5;2009;110;2009;110;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;84354.269542;INTERPO;4;10049.797844;INTERPO;4;9999;1;1;1;1;0
110000103500001;1100001035000;01;1202.6424467;1;1.6;GO;2;;4;2;3;6;2009;111;2009;111;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;3;21;44279.617886;INTERPO;2;2583.1910569;INTERPO;1;7;2;2;1;1;0
110000103500002;1100001035000;02;1202.6424467;1;2;GO;2;;4;2;5;6;2000;218;2015;38;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;1;21;207000;ENQUETE;7;2500;ENQUETE;1;8;2;2;1;1;0
110000103700001;1100001037000;01;2280.1555762;1;2;GO;2;;4;2;3;8;2008;120;2010;98;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;56817.851511;INTERPO;3;4504.2247043;INTERPO;2;9999;1;1;1;0;0
110000104600001;1100001046000;01;1990.3762416;1;1.4;ES;1;;2;4;2;6;2006;154;2007;132;1;2;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;3;21;66182.89011;INTERPO;3;5249.3818681;INTERPO;2;10;4;4;1;0;0
110000104600002;1100001046000;02;1990.3762416;1;1.6;GO;2;;4;2;2;6;2014;58;2014;58;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;52453.297111;INTERPO;3;7631.3617607;INTERPO;2;5;1;1;1;1;0
110000105400001;1100001054000;01;2467.0804264;1;1.4;ES;1;;2;4;2;5;2008;128;2008;128;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;77288.395349;INTERPO;4;4230.8431356;INTERPO;2;9999;1;1;1;1;0
110000105500002;1100001055000;02;1836.4161393;1;2.5;GO;2;;4;2;4;7;2002;202;2013;67;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;293201.81114;INTERPO;7;9367.3179232;INTERPO;3;10;2;2;1;0;0
110000105500001;1100001055000;01;1836.4161393;1;1.6;GO;2;;4;2;3;6;2008;133;2008;133;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;127840.09315;INTERPO;5;10151.25545;INTERPO;4;6;2;2;1;0;0
110000105700001;1100001057000;01;2696.6892436;2;;;;;;;;;.;;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
110000106400001;1100001064000;01;3799.1047633;1;1.1;ES;1;;2;4;3;5;2000;220;2001;215;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;81094.362924;INTERPO;4;2053.8431416;INTERPO;1;9999;2;2;1;0;0
110000106500001;1100001065000;01;1382.3220776;1;2.5;GO;2;;4;2;3;8;2006;156;2015;44;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;201941.74941;INTERPO;7;5649.5076193;INTERPO;2;9999;2;2;1;0;0
110000106500002;1100001065000;02;1382.3220776;1;1.5;GO;2;;4;2;2;5;2014;61;2014;61;1;2;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;49794.766625;INTERPO;2;9226.4789698;INTERPO;3;9999;2;2;1;0;0
110000106800002;1100001068000;02;1531.6620187;1;1.9;GO;2;;4;2;4;7;2005;171;2014;58;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;292954.47224;ESTIMAT;7;19033.921792;ESTIMAT;5;7;4;4;1;0;0
110000106800001;1100001068000;01;1531.6620187;1;2;GO;2;;4;2;3;8;2010;106;2017;22;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;217838.9844;INTERPO;7;20688.079846;INTERPO;6;8;4;4;1;0;0
110000112800001;1100001128000;01;1886.823253;1;1.4;GO;2;;4;2;2;4;2015;42;2016;29;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;47521.867667;INTERPO;2;13373.540246;INTERPO;4;6;1;1;1;1;0
110000113400001;1100001134000;01;1813.6966183;1;2;GO;2;;4;2;4;6;2001;204;2017;17;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;205396.84016;INTERPO;7;14272.397541;INTERPO;4;7;4;4;1;0;0
110000115400001;1100001154000;01;1862.6621106;1;1.2;ES;1;;2;4;1;6;2019;1;2019;1;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;1520.3901845;ESTIMAT;1;10671.969564;ESTIMAT;4;6.6;1;2;1;0;0
